,CODMUNRES,Unnamed: 0,ano,homicidios,idade_media,negro_proporcao,codigo_mun_7,uf,pop_mun,pop_uf,tx_hom,tx_hom_pct
1116,260260,48497,2015,36,27.055555555555557,0.8611111111111112,2602605.0,26.0,50138.0,9473266.0,71.80182695759703,96.51515151515152
1119,260290,48500,2015,147,27.176870748299322,0.875,2602902.0,26.0,204653.0,9473266.0,71.82890062691482,96.66666666666667
786,231180,48167,2015,55,32.72727272727273,0.82,2311801.0,23.0,76475.0,9020460.0,71.91892775416802,96.81818181818181
1056,251370,48437,2015,99,28.313131313131308,0.978021978021978,2513703.0,25.0,136851.0,4025558.0,72.34145165179649,96.96969696969697
222,150618,47603,2015,37,37.270270270270274,0.972972972972973,1506187.0,15.0,50925.0,8366628.0,72.65586647029946,97.12121212121212
3016,411950,50397,2015,79,30.075949367088608,0.1518987341772152,4119509.0,41.0,107751.0,11320892.0,73.31718499132259,97.27272727272728
713,230523,48094,2015,49,26.04081632653061,0.85,2305233.0,23.0,65928.0,9020460.0,74.32350442907415,97.42424242424242
1678,292530,49059,2015,111,27.612612612612608,0.9174311926605504,2925303.0,29.0,149324.0,15344447.0,74.33500308054968,97.57575757575758
743,230765,48124,2015,169,28.17751479289941,0.9066666666666666,2307650.0,23.0,224804.0,9020460.0,75.17659828116938,97.72727272727273
1504,290750,48885,2015,43,31.27906976744186,0.9302325581395348,2907509.0,29.0,56459.0,15344447.0,76.16146230007615,97.87878787878788
3255,430060,50636,2015,159,30.924528301886788,0.2929936305732484,4300604.0,43.0,208177.0,11322895.0,76.37731353607747,98.03030303030303
1736,293070,49117,2015,104,27.548076923076927,0.9423076923076924,2930709.0,29.0,136050.0,15344447.0,76.44248438074237,98.18181818181819
3800,521760,51181,2015,68,30.676470588235286,0.8656716417910447,5217609.0,52.0,88863.0,6778772.0,76.52228711612257,98.33333333333333
872,240710,48253,2015,62,28.306451612903228,0.9508196721311476,2407104.0,24.0,80031.0,3507003.0,77.46998038260175,98.48484848484848
1614,291920,48995,2015,162,26.96913580246914,0.9074074074074074,2919207.0,29.0,197636.0,15344447.0,81.9688720678419,98.63636363636363
3710,520549,51091,2015,55,26.945454545454545,0.8727272727272727,5205497.0,52.0,66777.0,6778772.0,82.36368809620079,98.7878787878788
1387,280290,48768,2015,82,28.914634146341466,0.8765432098765432,2802908.0,28.0,95196.0,2288116.0,86.1380730282785,98.93939393939394
1421,280670,48802,2015,77,30.558441558441558,0.986842105263158,2806701.0,28.0,89232.0,2288116.0,86.29191321499013,99.0909090909091
135,150060,47516,2015,97,30.113402061855673,0.7083333333333334,1500602.0,15.0,111435.0,8366628.0,87.04626015165792,99.24242424242425
1403,280480,48784,2015,159,27.716981132075468,0.9937106918238994,2804805.0,28.0,181928.0,2288116.0,87.39721208390132,99.39393939393939
1145,260520,48526,2015,60,27.8,0.7966101694915254,2605202.0,26.0,68281.0,9473266.0,87.87217527569895,99.54545454545455
509,211120,47890,2015,156,28.544871794871803,0.8967741935483872,2111201.0,21.0,176418.0,7000229.0,88.42635105261367,99.69696969696969
754,230870,48135,2015,56,30.05357142857143,0.8936170212765957,2308708.0,23.0,61548.0,9020460.0,90.98589718593618,99.84848484848486
698,230428,48079,2015,48,25.33333333333333,0.9473684210526316,2304285.0,23.0,52667.0,9020460.0,91.13866367934381,100.0
