uf,codigo_ibge,nome_mun,valor
PR,4114203,MANDAGUARI,35285221.0
PR,4114302,MANDIRITUBA,37104100.0
PR,4114351,MANFRINOPOLIS,3363007.0
PR,4114401,MANGUEIRINHA,20999909.0
PR,4114500,MANOEL RIBAS,18019382.0
PR,4114609,MARECHAL CANDIDO RONDON,45616128.0
PR,4114708,MARIA HELENA,7274912.0
PR,4114807,MARIALVA,46996537.0
PR,4114906,MARILANDIA DO SUL,12149082.0
PR,4115002,MARILENA,8979902.0
PR,4115101,MARILUZ,15290113.0
PR,4115200,MARINGA,396527366.0
PR,4115309,MARIOPOLIS,6799373.0
PR,4115358,MARIPA,5152023.0
PR,4115408,MARMELEIRO,17274600.0
PR,4115457,MARQUINHO,7004140.0
PR,4115507,MARUMBI,5289869.0
PR,4115606,MATELANDIA,16161381.0
PR,4115705,MATINHOS,62466943.0
PR,4115739,MATO RICO,5275332.0
PR,4115754,MAUA DA SERRA,13724799.0
PR,4115804,MEDIANEIRA,49500494.0
PR,4115853,MERCEDES,5036975.0
PR,4115903,MIRADOR,2659899.0
PR,4116000,MIRASELVA,1999085.0
PR,4116059,MISSAL,11578314.0
PR,4116109,MOREIRA SALES,15769123.0
PR,4116208,MORRETES,27492539.0
PR,4116307,MUNHOZ DE MELO,5280010.0
PR,4116406,NOSSA SENHORA DAS GRACAS,4041276.0
PR,4116505,NOVA ALIANCA DO IVAI,1400434.0
PR,4116604,NOVA AMERICA DA COLINA,4419939.0
PR,4116703,NOVA AURORA,12723344.0
PR,4116802,NOVA CANTU,9269668.0
PR,4116901,NOVA ESPERANCA,33192617.0
PR,4116950,NOVA ESPERANCA DO SUDOESTE,5641240.0
PR,4117008,NOVA FATIMA,10880718.0
PR,4117057,NOVA LARANJEIRAS,14792445.0
PR,4117107,NOVA LONDRINA,14227908.0
PR,4117206,NOVA OLIMPIA,7432744.0
PR,4117214,NOVA SANTA BARBARA,6375103.0
PR,4117222,NOVA SANTA ROSA,7365616.0
PR,4117255,NOVA PRATA DO IGUACU,12039192.0
PR,4117271,NOVA TEBAS,9378916.0
PR,4117297,NOVO ITACOLOMI,3862943.0
PR,4117305,ORTIGUEIRA,34752132.0
PR,4117404,OURIZONA,3500377.0
PR,4117453,OURO VERDE DO OESTE,6416544.0
PR,4117503,PAICANDU,49579263.0
PR,4117602,PALMAS,58639024.0
PR,4117701,PALMEIRA,39036462.0
PR,4117800,PALMITAL,23361143.0
PR,4117909,PALOTINA,31266898.0
PR,4118006,PARAISO DO NORTE,12297873.0
PR,4118105,PARANACITY,13150779.0
PR,4118204,PARANAGUA,203380033.0
PR,4118303,PARANAPOEMA,3617993.0
PR,4118402,PARANAVAI,106711449.0
PR,4118451,PATO BRAGADO,5373467.0
PR,4118501,PATO BRANCO,82589870.0
PR,4118600,PAULA FREITAS,7328688.0
PR,4118709,PAULO FRONTIN,9160681.0
PR,4118808,PEABIRU,17183846.0
PR,4118857,PEROBAL,8219523.0
PR,4118907,PEROLA,14674413.0
PR,4119004,PEROLA D'OESTE,7196202.0
PR,4119103,PIEN,13574275.0
PR,4119152,PINHAIS,151669574.0
PR,4119202,PINHALAO,9824848.0
PR,4119251,PINHAL DE SAO BENTO,3243376.0
PR,4119301,PINHAO,47500988.0
PR,4119400,PIRAI DO SUL,32713137.0
PR,4119509,PIRAQUARA,141434565.0
PR,4119608,PITANGA,47485215.0
PR,4119657,PITANGUEIRAS,3236940.0
PR,4119707,PLANALTINA DO PARANA,5727977.0
PR,4119806,PLANALTO,14541640.0
PR,4119905,PONTA GROSSA,414687097.0
PR,4119954,PONTAL DO PARANA,47441650.0
PR,4120002,PORECATU,14298403.0
PR,4120101,PORTO AMAZONAS,5447627.0
PR,4120150,PORTO BARREIRO,4639994.0
PR,4120200,PORTO RICO,4480647.0
PR,4120309,PORTO VITORIA,4575529.0
PR,4120333,PRADO FERREIRA,4376340.0
PR,4120358,PRANCHITA,6196210.0
PR,4120408,PRESIDENTE CASTELO BRANCO,5027427.0
PR,4120507,PRIMEIRO DE MAIO,12804038.0
PR,4120606,PRUDENTOPOLIS,67649444.0
PR,4120655,QUARTO CENTENARIO,5262476.0
PR,4120705,QUATIGUA,10413040.0
PR,4120804,QUATRO BARRAS,25418856.0
PR,4120853,QUATRO PONTES,2855825.0
PR,4120903,QUEDAS DO IGUACU,41757148.0
PR,4121000,QUERENCIA DO NORTE,16748948.0
PR,4121109,QUINTA DO SOL,6266538.0
PR,4121208,QUITANDINHA,26407265.0
PR,4121257,RAMILANDIA,4876508.0
PR,4121307,RANCHO ALEGRE,5174481.0
PR,4121356,RANCHO ALEGRE D'OESTE,3280048.0
PR,4121406,REALEZA,20525894.0
PR,4121505,REBOUCAS,21678571.0
PR,4121604,RENASCENCA,7218701.0
PR,4121703,RESERVA,37859242.0
PR,4121752,RESERVA DO IGUACU,9986183.0
PR,4121802,RIBEIRAO CLARO,13675709.0
PR,4121901,RIBEIRAO DO PINHAL,19789941.0
PR,4122008,RIO AZUL,18244545.0
PR,4122107,RIO BOM,3745282.0
PR,4122156,RIO BONITO DO IGUACU,24953826.0
PR,4122172,RIO BRANCO DO IVAI,6248462.0
PR,4122206,RIO BRANCO DO SUL,50700750.0
PR,4122305,RIO NEGRO,30367146.0
PR,4122404,ROLANDIA,67269039.0
PR,4122503,RONCADOR,15374356.0
PR,4122602,RONDON,9441902.0
PR,4122651,ROSARIO DO IVAI,7848156.0
PR,4122701,SABAUDIA,8274497.0
PR,4122800,SALGADO FILHO,4284434.0
PR,4122909,SALTO DO ITARARE,6432551.0
PR,4123006,SALTO DO LONTRA,14894798.0
PR,4123105,SANTA AMELIA,4868505.0
PR,4123204,SANTA CECILIA DO PAVAO,4688467.0
PR,4123303,SANTA CRUZ DE MONTE CASTELO,12322853.0
PR,4123402,SANTA FE,13528103.0
PR,4123501,SANTA HELENA,27468129.0
PR,4123600,SANTA INES,1942489.0
PR,4123709,SANTA ISABEL DO IVAI,10350698.0
PR,4123808,SANTA IZABEL DO OESTE,12649206.0
PR,4123824,SANTA LUCIA,4566070.0
PR,4123857,SANTA MARIA DO OESTE,16591274.0
PR,4123907,SANTA MARIANA,14299135.0
PR,4123956,SANTA MONICA,4509839.0
PR,4124004,SANTANA DO ITARARE,7131390.0
PR,4124020,SANTA TEREZA DO OESTE,15070230.0
PR,4124053,SANTA TEREZINHA DE ITAIPU,30141414.0
PR,4124103,SANTO ANTONIO DA PLATINA,54641167.0
PR,4124202,SANTO ANTONIO DO CAIUA,3150701.0
PR,4124301,SANTO ANTONIO DO PARAISO,2643009.0
PR,4124400,SANTO ANTONIO DO SUDOESTE,24563390.0
PR,4124509,SANTO INACIO,6380111.0
PR,4124608,SAO CARLOS DO IVAI,8512617.0
PR,4124707,SAO JERONIMO DA SERRA,16188406.0
PR,4124806,SAO JOAO,11248603.0
PR,4124905,SAO JOAO DO CAIUA,7798798.0
PR,4125001,SAO JOAO DO IVAI,13896444.0
PR,4125100,SAO JOAO DO TRIUNFO,21997022.0
PR,4125209,SAO JORGE D'OESTE,9731760.0
PR,4125308,SAO JORGE DO IVAI,5435965.0
PR,4125357,SAO JORGE DO PATROCINIO,7924783.0
PR,4125407,SAO JOSE DA BOA VISTA,7863457.0
PR,4125456,SAO JOSE DAS PALMEIRAS,4736860.0
PR,4125506,SAO JOSE DOS PINHAIS,368694315.0
PR,4125555,SAO MANOEL DO PARANA,1692553.0
PR,4125605,SAO MATEUS DO SUL,54670182.0
PR,4125704,SAO MIGUEL DO IGUACU,32347341.0
PR,4125753,SAO PEDRO DO IGUACU,7469589.0
PR,4125803,SAO PEDRO DO IVAI,10650873.0
PR,4125902,SAO PEDRO DO PARANA,3033337.0
PR,4126009,SAO SEBASTIAO DA AMOREIRA,11848291.0
PR,4126108,SAO TOME,6075191.0
PR,4126207,SAPOPEMA,9626561.0
PR,4126256,SARANDI,126949503.0
PR,4126272,SAUDADE DO IGUACU,7486206.0
PR,4126306,SENGES,22256984.0
PR,4126355,SERRANOPOLIS DO IGUACU,4115588.0
PR,4126405,SERTANEJA,6882287.0
PR,4126504,SERTANOPOLIS,19168357.0
PR,4126603,SIQUEIRA CAMPOS,24749331.0
PR,4126652,SULINA,3555239.0
PR,4126678,TAMARANA,13158232.0
PR,4126702,TAMBOARA,6215811.0
PR,4126801,TAPEJARA,18066186.0
PR,4126900,TAPIRA,8019175.0
PR,4127007,TEIXEIRA SOARES,14451987.0
PR,4127106,TELEMACO BORBA,73552422.0
PR,4127205,TERRA BOA,17666547.0
PR,4127304,TERRA RICA,19806174.0
PR,4127403,TERRA ROXA,21793542.0
PR,4127502,TIBAGI,28439314.0
PR,4127601,TIJUCAS DO SUL,25258195.0
PR,4127700,TOLEDO,133659090.0
PR,4127809,TOMAZINA,10226866.0
PR,4127858,TRES BARRAS DO PARANA,14697439.0
PR,4127882,TUNAS DO PARANA,9789475.0
PR,4127908,TUNEIRAS DO OESTE,10514470.0
PR,4127957,TUPASSI,9016331.0
PR,4127965,TURVO,19731566.0
PR,4128005,UBIRATA,27171036.0
PR,4128104,UMUARAMA,124110617.0
PR,4128203,UNIAO DA VITORIA,67811996.0
PR,4128302,UNIFLOR,2665026.0
PR,4128401,URAI,13850443.0
PR,4128500,WENCESLAU BRAZ,25666917.0
PR,4128534,VENTANIA,12766784.0
PR,4128559,VERA CRUZ DO OESTE,9808585.0
PR,4128609,VERE,8250559.0
PR,4128625,ALTO PARAISO,4674288.0
PR,4128633,DOUTOR ULYSSES,8260076.0
PR,4128658,VIRMOND,5355627.0
PR,4128708,VITORINO,7730673.0
PR,4128807,XAMBRE,7754482.0
RJ,3300100,ANGRA DOS REIS,258667590.0
RJ,3300159,APERIBE,15873998.0
RJ,3300209,ARARUAMA,230454139.0
RJ,3300225,AREAL,19734563.0
RJ,3300233,ARMACAO DOS BUZIOS,85335352.0
RJ,3300258,ARRAIAL DO CABO,60134891.0
RJ,3300308,BARRA DO PIRAI,116522797.0
RJ,3300407,BARRA MANSA,213314233.0
RJ,3300456,BELFORD ROXO,831791390.0
RJ,3300506,BOM JARDIM,40690067.0
RJ,3300605,BOM JESUS DO ITABAPOANA,52983268.0
RJ,3300704,CABO FRIO,365987650.0
RJ,3300803,CACHOEIRAS DE MACACU,98868426.0
RJ,3300902,CAMBUCI,22278530.0
RJ,3300936,CARAPEBUS,19691446.0
RJ,3300951,COMENDADOR LEVY GASPARIAN,11287245.0
RJ,3301009,CAMPOS DOS GOYTACAZES,780626914.0
RJ,3301108,CANTAGALO,26296163.0
RJ,3301157,CARDOSO MOREIRA,19242414.0
RJ,3301207,CARMO,24849981.0
RJ,3301306,CASIMIRO DE ABREU,62263661.0
RJ,3301405,CONCEICAO DE MACABU,34803456.0
RJ,3301504,CORDEIRO,27487360.0
RJ,3301603,DUAS BARRAS,17965728.0
RJ,3301702,DUQUE DE CAXIAS,1475218162.0
RJ,3301801,ENGENHEIRO PAULO DE FRONTIN,17187316.0
RJ,3301850,GUAPIMIRIM,88653573.0
RJ,3301876,IGUABA GRANDE,44371469.0
RJ,3301900,ITABORAI,384307205.0
RJ,3302007,ITAGUAI,209209373.0
RJ,3302056,ITALVA,18404248.0
RJ,3302106,ITAOCARA,32158779.0
RJ,3302205,ITAPERUNA,133262250.0
RJ,3302254,ITATIAIA,40627225.0
RJ,3302270,JAPERI,170759889.0
RJ,3302304,LAJE DO MURIAE,11554509.0
RJ,3302403,MACAE,347022755.0
RJ,3302452,MACUCO,11404224.0
RJ,3302502,MAGE,421889280.0
RJ,3302601,MANGARATIBA,60630253.0
RJ,3302700,MARICA,253844582.0
RJ,3302809,MENDES,22766502.0
RJ,3302858,MESQUITA,274477719.0
RJ,3302908,MIGUEL PEREIRA,39219902.0
RJ,3303005,MIRACEMA,39983046.0
RJ,3303104,NATIVIDADE,20943456.0
RJ,3303203,NILOPOLIS,219336228.0
RJ,3303302,NITEROI,580084977.0
RJ,3303401,NOVA FRIBURGO,252908135.0
RJ,3303500,NOVA IGUACU,1444350179.0
RJ,3303609,PARACAMBI,63713799.0
RJ,3303708,PARAIBA DO SUL,57146802.0
RJ,3303807,PARATI,72257152.0
RJ,3303856,PATY DO ALFERES,44850918.0
RJ,3303906,PETROPOLIS,402070623.0
RJ,3303955,PINHEIRAL,30673677.0
RJ,3304003,PIRAI,34195030.0
RJ,3304102,PORCIUNCULA,25788450.0
RJ,3304110,PORTO REAL,25806087.0
RJ,3304128,QUATIS,17755063.0
RJ,3304144,QUEIMADOS,256311097.0
RJ,3304151,QUISSAMA,33884212.0
RJ,3304201,RESENDE,150788323.0
RJ,3304300,RIO BONITO,85409296.0
RJ,3304409,RIO CLARO,24230780.0
RJ,3304508,RIO DAS FLORES,12202967.0
RJ,3304524,RIO DAS OSTRAS,231694122.0
RJ,3304557,RIO DE JANEIRO,8866645716.0
RJ,3304607,SANTA MARIA MADALENA,12063741.0
RJ,3304706,SANTO ANTONIO DE PADUA,57332060.0
RJ,3304755,SAO FRANCISCO DE ITABAPOANA,87820041.0
RJ,3304805,SAO FIDELIS,52427122.0
RJ,3304904,SAO GONCALO,1401617220.0
RJ,3305000,SAO JOAO DA BARRA,71359542.0
RJ,3305109,SAO JOAO DE MERITI,685925888.0
RJ,3305133,SAO JOSE DE UBA,10493001.0
RJ,3305158,SAO JOSE DO VALE DO RIO PRETO,29739896.0
RJ,3305208,SAO PEDRO DA ALDEIA,153802921.0
RJ,3305307,SAO SEBASTIAO DO ALTO,12536708.0
RJ,3305406,SAPUCAIA,29092134.0
RJ,3305505,SAQUAREMA,143838425.0
RJ,3305554,SEROPEDICA,140955104.0
RJ,3305604,SILVA JARDIM,35165850.0
RJ,3305703,SUMIDOURO,29175362.0
RJ,3305752,TANGUA,54977214.0
RJ,3305802,TERESOPOLIS,241634602.0
RJ,3305901,TRAJANO DE MORAIS,14348993.0
RJ,3306008,TRES RIOS,111504823.0
RJ,3306107,VALENCA,97350878.0
RJ,3306156,VARRE-SAI,16876830.0
RJ,3306206,VASSOURAS,49026692.0
RJ,3306305,VOLTA REDONDA,311252473.0
RN,2400109,ACARI,17416985.0
RN,2400208,ACU,95588458.0
RN,2400307,AFONSO BEZERRA,19445591.0
RN,2400406,AGUA NOVA,5020933.0
RN,2400505,ALEXANDRIA,21367543.0
RN,2400604,ALMINO AFONSO,8826412.0
RN,2400703,ALTO DO RODRIGUES,21992782.0
RN,2400802,ANGICOS,20747379.0
RN,2400901,ANTONIO MARTINS,12112779.0
RN,2401008,APODI,62998585.0
RN,2401107,AREIA BRANCA,41133888.0
RN,2401206,ARES,21952475.0
RN,2401305,CAMPO GRANDE (EX-AUGUSTO SEVERO),19132756.0
RN,2401404,BAIA FORMOSA,14490711.0
RN,2401453,BARAUNA,47089847.0
RN,2401503,BARCELONA,6670281.0
RN,2401602,BENTO FERNANDES,8430379.0
RN,2401651,BODO,5999095.0
RN,2401701,BOM JESUS,18494168.0
RN,2401800,BREJINHO,22363568.0
RN,2401859,CAICARA DO NORTE,9395991.0
RN,2401909,CAICARA DO RIO DO VENTO,6170638.0
RN,2402006,CAICO,96340111.0
RN,2402105,CAMPO REDONDO,17938633.0
RN,2402204,CANGUARETAMA,55629556.0
RN,2402303,CARAUBAS,37478513.0
RN,2402402,CARNAUBA DOS DANTAS,11770278.0
RN,2402501,CARNAUBAIS,19188970.0
RN,2402600,CEARA-MIRIM,139723609.0
RN,2402709,CERRO CORA,18234761.0
RN,2402808,CORONEL EZEQUIEL,10081762.0
RN,2402907,CORONEL JOAO PESSOA,6748863.0
RN,2403004,CRUZETA,13732731.0
RN,2403103,CURRAIS NOVOS,67713936.0
RN,2403202,DOUTOR SEVERIANO,11306380.0
RN,2403251,PARNAMIRIM,312779883.0
RN,2403301,ENCANTO,9409964.0
RN,2403400,EQUADOR,10694281.0
RN,2403509,ESPIRITO SANTO,15176213.0
RN,2403608,EXTREMOZ,90121669.0
RN,2403707,FELIPE GUERRA,11697585.0
RN,2403756,FERNANDO PEDROZA,5539355.0
RN,2403806,FLORANIA,15831180.0
RN,2403905,FRANCISCO DANTAS,4727648.0
RN,2404002,FRUTUOSO GOMES,7872791.0
RN,2404101,GALINHOS,4009788.0
RN,2404200,GOIANINHA,43179155.0
RN,2404309,GOVERNADOR DIX-SEPT ROSADO,21708286.0
RN,2404408,GROSSOS,17948423.0
RN,2404507,GUAMARE,26155131.0
RN,2404606,IELMO MARINHO,20621854.0
RN,2404705,IPANGUACU,24526877.0
RN,2404804,IPUEIRA,3036790.0
RN,2404853,ITAJA,14725254.0
RN,2404903,ITAU,9559534.0
RN,2405009,JACANA,14572306.0
RN,2405108,JANDAIRA,11975790.0
RN,2405207,JANDUIS,8766993.0
RN,2405306,JANUARIO CICCO,15438389.0
RN,2405405,JAPI,12900966.0
RN,2405504,JARDIM DE ANGICOS,4451676.0
RN,2405603,JARDIM DE PIRANHAS,28857061.0
RN,2405702,JARDIM DO SERIDO,17534972.0
RN,2405801,JOAO CAMARA,64769844.0
RN,2405900,JOAO DIAS,4250012.0
RN,2406007,JOSE DA PENHA,9784427.0
RN,2406106,JUCURUTU,30458612.0
RN,2406155,JUNDIA,6574123.0
RN,2406205,LAGOA D'ANTA,12257312.0
RN,2406304,LAGOA DE PEDRAS,14753211.0
RN,2406403,LAGOA DE VELHOS,5285046.0
RN,2406502,LAGOA NOVA,28650565.0
RN,2406601,LAGOA SALGADA,19262796.0
RN,2406700,LAJES,16786736.0
RN,2406809,LAJES PINTADAS,9896955.0
RN,2406908,LUCRECIA,6353544.0
RN,2407005,LUIS GOMES,15321933.0
RN,2407104,MACAIBA,129741741.0
RN,2407203,MACAU,49151809.0
RN,2407252,MAJOR SALES,6355247.0
RN,2407302,MARCELINO VIEIRA,14128135.0
RN,2407401,MARTINS,12526252.0
RN,2407500,MAXARANGUAPE,17399895.0
RN,2407609,MESSIAS TARGINO,8724782.0
RN,2407708,MONTANHAS,20697854.0
RN,2407807,MONTE ALEGRE,35385801.0
RN,2407906,MONTE DAS GAMELEIRAS,4565147.0
RN,2408003,MOSSORO,402828618.0
RN,2408102,NATAL,1216150699.0
RN,2408201,NISIA FLORESTA,49420441.0
RN,2408300,NOVA CRUZ,62876749.0
RN,2408409,OLHO-D'AGUA DO BORGES,7102953.0
RN,2408508,OURO BRANCO,7532113.0
RN,2408607,PARANA,7039812.0
RN,2408706,PARAU,6908301.0
RN,2408805,PARAZINHO,9819416.0
RN,2408904,PARELHAS,34875136.0
RN,2408953,RIO DO FOGO,20856970.0
RN,2409100,PASSA E FICA,20645924.0
RN,2409209,PASSAGEM,5071927.0
RN,2409308,PATU,22230684.0
RN,2409332,SANTA MARIA,10073112.0
RN,2409407,PAU DOS FERROS,45383378.0
RN,2409506,PEDRA GRANDE,6552120.0
RN,2409605,PEDRA PRETA,4782258.0
RN,2409704,PEDRO AVELINO,10696623.0
RN,2409803,PEDRO VELHO,23446829.0
RN,2409902,PENDENCIAS,21086094.0
RN,2410009,PILOES,5289481.0
RN,2410108,POCO BRANCO,21833904.0
RN,2410207,PORTALEGRE,12596775.0
RN,2410256,PORTO DO MANGUE,9179256.0
RN,2410306,SERRA CAIADA (EX-PRESIDENTE JUSCELINO),16483326.0
RN,2410405,PUREZA,15602981.0
RN,2410504,RAFAEL FERNANDES,8429690.0
RN,2410603,RAFAEL GODEIRO,5161178.0
RN,2410702,RIACHO DA CRUZ,4628916.0
RN,2410801,RIACHO DE SANTANA,6058309.0
RN,2410900,RIACHUELO,11757255.0
RN,2411007,RODOLFO FERNANDES,7842166.0
RN,2411056,TIBAU,9736701.0
RN,2411106,RUY BARBOSA,5207907.0
RN,2411205,SANTA CRUZ,66213149.0
RN,2411403,SANTANA DO MATOS,22495200.0
RN,2411429,SANTANA DO SERIDO,4002412.0
RN,2411502,SANTO ANTONIO,42542949.0
RN,2411601,SAO BENTO DO NORTE,6263633.0
RN,2411700,SAO BENTO DO TRAIRI,8193139.0
RN,2411809,SAO FERNANDO,5852103.0
RN,2411908,SAO FRANCISCO DO OESTE,6600980.0
RN,2412005,SAO GONCALO DO AMARANTE,178298747.0
RN,2412104,SAO JOAO DO SABUGI,9259884.0
RN,2412203,SAO JOSE DE MIPIBU,81505675.0
RN,2412302,SAO JOSE DO CAMPESTRE,21501752.0
RN,2412401,SAO JOSE DO SERIDO,5541562.0
RN,2412500,SAO MIGUEL,35185226.0
RN,2412559,SAO MIGUEL DO GOSTOSO,17751073.0
RN,2412609,SAO PAULO DO POTENGI,29380563.0
RN,2412708,SAO PEDRO,11657206.0
RN,2412807,SAO RAFAEL,15138338.0
RN,2412906,SAO TOME,18499307.0
RN,2413003,SAO VICENTE,9068540.0
RN,2413102,SENADOR ELOI DE SOUZA,11826615.0
RN,2413201,SENADOR GEORGINO AVELINO,6762002.0
RN,2413300,SERRA DE SAO BENTO,9900837.0
RN,2413359,SERRA DO MEL,21421204.0
RN,2413409,SERRA NEGRA DO NORTE,12785008.0
RN,2413508,SERRINHA,13349651.0
RN,2413557,SERRINHA DOS PINTOS,7769756.0
RN,2413607,SEVERIANO MELO,11183072.0
RN,2413706,SITIO NOVO,8038894.0
RN,2413805,TABOLEIRO GRANDE,3938229.0
RN,2413904,TAIPU,22009850.0
RN,2414001,TANGARA,27273480.0
RN,2414100,TENENTE ANANIAS,18613915.0
RN,2414159,TENENTE LAURENTINO CRUZ,10647809.0
RN,2414209,TIBAU DO SUL,28626759.0
RN,2414308,TIMBAUBA DOS BATISTAS,3500551.0
RN,2414407,TOUROS,59304746.0
RN,2414456,TRIUNFO POTIGUAR,7632145.0
RN,2414506,UMARIZAL,18475562.0
RN,2414605,UPANEMA,22122302.0
RN,2414704,VARZEA,8425491.0
RN,2414753,VENHA-VER,5960274.0
RN,2414803,VERA CRUZ,23500773.0
RN,2414902,VICOSA,3282008.0
RN,2415008,VILA FLOR,5464751.0
RO,1100015,ALTA FLORESTA D'OESTE,38456739.0
RO,1100023,ARIQUEMES,156830652.0
RO,1100031,CABIXI,7883717.0
RO,1100049,CACOAL,116045395.0
RO,1100056,CEREJEIRAS,25132958.0
RO,1100064,COLORADO DO OESTE,22073729.0
RO,1100072,CORUMBIARA,10971517.0
RO,1100080,COSTA MARQUES,22646603.0
RO,1100098,ESPIGAO D'OESTE,44262731.0
RO,1100106,GUAJARA-MIRIM,69527595.0
RO,1100114,JARU,78216943.0
RO,1100122,JI-PARANA,178241778.0
RO,1100130,MACHADINHO D'OESTE,54535108.0
RO,1100148,NOVA BRASILANDIA D'OESTE,26605614.0
RO,1100155,OURO PRETO DO OESTE,55297502.0
RO,1100189,PIMENTA BUENO,45531314.0
RO,1100205,PORTO VELHO,815912151.0
RO,1100254,PRESIDENTE MEDICI,32330535.0
RO,1100262,RIO CRESPO,5450951.0
RO,1100288,ROLIM DE MOURA,76158527.0
RO,1100296,SANTA LUZIA D'OESTE,10983598.0
RO,1100304,VILHENA,122355457.0
RO,1100320,SAO MIGUEL DO GUAPORE,32413088.0
RO,1100338,NOVA MAMORE,44782749.0
RO,1100346,ALVORADA D'OESTE,23336094.0
RO,1100379,ALTO ALEGRE DOS PARECIS,17604860.0
RO,1100403,ALTO PARAISO,28435953.0
RO,1100452,BURITIS,58460567.0
RO,1100502,NOVO HORIZONTE DO OESTE,12486215.0
RO,1100601,CACAULANDIA,7268923.0
RO,1100700,CAMPO NOVO DE RONDONIA,16403235.0
RO,1100809,CANDEIAS DO JAMARI,46045411.0
RO,1100908,CASTANHEIRAS,4756466.0
RO,1100924,CHUPINGUAIA,11725814.0
RO,1100940,CUJUBIM,29474318.0
RO,1101005,GOVERNADOR JORGE TEIXEIRA,14618597.0
RO,1101104,ITAPUA DO OESTE,14550301.0
RO,1101203,MINISTRO ANDREAZZA,10490701.0
RO,1101302,MIRANTE DA SERRA,18011514.0
RO,1101401,MONTE NEGRO,20591574.0
RO,1101435,NOVA UNIAO,11401212.0
RO,1101450,PARECIS,5938076.0
RO,1101468,PIMENTEIRAS DO OESTE,3150572.0
RO,1101476,PRIMAVERA DE RONDONIA,4687956.0
RO,1101484,SAO FELIPE D'OESTE,7078718.0
RO,1101492,SAO FRANCISCO DO GUAPORE,26778952.0
RO,1101500,SERINGUEIRAS,19898996.0
RO,1101559,TEIXEIROPOLIS,6759528.0
RO,1101609,THEOBROMA,13709843.0
RO,1101708,URUPA,17955571.0
RO,1101757,VALE DO ANARI,13756987.0
RO,1101807,VALE DO PARAISO,11425924.0
RR,1400027,AMAJARI,14393967.0
RR,1400050,ALTO ALEGRE,22772016.0
RR,1400100,BOA VISTA,669212012.0
RR,1400159,BONFIM,23572848.0
RR,1400175,CANTA,30634835.0
RR,1400209,CARACARAI,36884592.0
RR,1400233,CAROEBE,18354086.0
RR,1400282,IRACEMA,13790324.0
RR,1400308,MUCAJAI,34643121.0
RR,1400407,NORMANDIA,15836134.0
RR,1400456,PACARAIMA,35454094.0
RR,1400472,RORAINOPOLIS,53020008.0
RR,1400506,SAO JOAO DA BALIZA,11723224.0
RR,1400605,SAO LUIZ,11868530.0
RR,1400704,UIRAMUTA,12714846.0
RS,4300034,ACEGUA,6866761.0
RS,4300059,AGUA SANTA,2669237.0
RS,4300109,AGUDO,17530108.0
RS,4300208,AJURICABA,5630405.0
RS,4300307,ALECRIM,5936603.0
RS,4300406,ALEGRETE,90999573.0
RS,4300455,ALEGRIA,3997629.0
RS,4300471,ALMIRANTE TAMANDARE DO SUL,1270539.0
RS,4300505,ALPESTRE,5248668.0
RS,4300554,ALTO ALEGRE,5029547.0
RS,4300570,ALTO FELIZ,1553762.0
RS,4300604,ALVORADA,272784536.0
RS,4300638,AMARAL FERRADOR,8733698.0
RS,4300646,AMETISTA DO SUL,10138570.0
RS,4300661,ANDRE DA ROCHA,949292.0
RS,4300703,ANTA GORDA,4189575.0
RS,4300802,ANTONIO PRADO,8952643.0
RS,4300851,ARAMBARE,6068065.0
RS,4300877,ARARICA,8203761.0
RS,4300901,ARATIBA,5091067.0
RS,4301008,ARROIO DO MEIO,11658802.0
RS,4301057,ARROIO DO SAL,14741673.0
RS,4301073,ARROIO DO PADRE,2648401.0
RS,4301107,ARROIO DOS RATOS,18001778.0
RS,4301206,ARROIO DO TIGRE,12011913.0
RS,4301305,ARROIO GRANDE,27726983.0
RS,4301404,ARVOREZINHA,11490647.0
RS,4301503,AUGUSTO PESTANA,5594328.0
RS,4301552,AUREA,3138793.0
RS,4301602,BAGE,156257083.0
RS,4301636,BALNEARIO PINHAL,19740435.0
RS,4301651,BARAO,3171892.0
RS,4301701,BARAO DE COTEGIPE,5329279.0
RS,4301750,BARAO DO TRIUNFO,9146690.0
RS,4301800,BARRACAO,6172234.0
RS,4301859,BARRA DO GUARITA,2734515.0
RS,4301875,BARRA DO QUARAI,5103213.0
RS,4301909,BARRA DO RIBEIRO,15903405.0
RS,4301925,BARRA DO RIO AZUL,1503880.0
RS,4301958,BARRA FUNDA,1671395.0
RS,4302006,BARROS CASSAL,13505520.0
RS,4302055,BENJAMIN CONSTANT DO SUL,3269877.0
RS,4302105,BENTO GONCALVES,83700319.0
RS,4302154,BOA VISTA DAS MISSOES,2218307.0
RS,4302204,BOA VISTA DO BURICA,4385200.0
RS,4302220,BOA VISTA DO CADEADO,1890518.0
RS,4302238,BOA VISTA DO INCRA,2478715.0
RS,4302253,BOA VISTA DO SUL,1590484.0
RS,4302303,BOM JESUS,14069413.0
RS,4302352,BOM PRINCIPIO,7913482.0
RS,4302378,BOM PROGRESSO,2444625.0
RS,4302402,BOM RETIRO DO SUL,8909338.0
RS,4302451,BOQUEIRAO DO LEAO,9556657.0
RS,4302501,BOSSOROCA,7409529.0
RS,4302584,BOZANO,1634340.0
RS,4302600,BRAGA,3680448.0
RS,4302659,BROCHIER,4379660.0
RS,4302709,BUTIA,27125971.0
