,uf,nome_mun,quant,codigo_ibge,valor
4966,SP,FERRAZ DE VASCONCELOS,8.0,3515707,247563900.0
4967,SP,FLORA RICA,1.0,3515806,1811564.0
4968,SP,FLOREAL,1.0,3515905,3239127.0
4969,SP,FLORIDA PAULISTA,1.0,3516002,11628909.0
4970,SP,FLORINIA,1.0,3516101,3553376.0
4971,SP,FRANCA,21.0,3516200,427332590.0
4972,SP,FRANCISCO MORATO,7.0,3516309,252160060.0
4973,SP,FRANCO DA ROCHA,8.0,3516408,184317864.0
4974,SP,GABRIEL MONTEIRO,1.0,3516507,2664716.0
4975,SP,GALIA,1.0,3516606,6716664.0
4976,SP,GARCA,3.0,3516705,50213694.0
4977,SP,GASTAO VIDIGAL,1.0,3516804,4321279.0
4978,SP,GAVIAO PEIXOTO,1.0,3516853,4653817.0
4979,SP,GENERAL SALGADO,1.0,3516903,13039366.0
4980,SP,GETULINA,1.0,3517000,11437992.0
4981,SP,GLICERIO,1.0,3517109,5796438.0
4982,SP,GUAICARA,1.0,3517208,13244954.0
4983,SP,GUAIMBE,1.0,3517307,7531881.0
4984,SP,GUAIRA,2.0,3517406,48200167.0
4985,SP,GUAPIACU,1.0,3517505,22197341.0
4986,SP,GUAPIARA,1.0,3517604,28149269.0
4987,SP,GUARA,1.0,3517703,24190731.0
4988,SP,GUARACAI,1.0,3517802,9447742.0
4989,SP,GUARACI,1.0,3517901,14015742.0
4990,SP,GUARANI D'OESTE,0.0,3518008,2634303.0
4991,SP,GUARANTA,1.0,3518107,8623068.0
4992,SP,GUARARAPES,2.0,3518206,32359283.0
4993,SP,GUARAREMA,1.0,3518305,43053190.0
4994,SP,GUARATINGUETA,5.0,3518404,134681211.0
4995,SP,GUAREI,1.0,3518503,14844767.0
4996,SP,GUARIBA,2.0,3518602,44743311.0
4997,SP,GUARUJA,15.0,3518701,474871973.0
4998,SP,GUARULHOS,53.0,3518800,1793758841.0
4999,SP,GUATAPARA,1.0,3518859,9275586.0
5000,SP,GUZOLANDIA,1.0,3518909,6077020.0
5001,SP,HERCULANDIA,1.0,3519006,12422320.0
5002,SP,HOLAMBRA,1.0,3519055,10920382.0
5003,SP,HORTOLANDIA,7.0,3519071,279318031.0
5004,SP,IACANGA,0.0,3519105,13394431.0
5005,SP,IACRI,1.0,3519204,7212923.0
5006,SP,IARAS,1.0,3519253,6749317.0
5007,SP,IBATE,2.0,3519303,40246821.0
5008,SP,IBIRA,1.0,3519402,14328138.0
5009,SP,IBIRAREMA,1.0,3519501,9413346.0
5010,SP,IBITINGA,4.0,3519600,65953323.0
5011,SP,IBIUNA,3.0,3519709,126965758.0
5012,SP,ICEM,1.0,3519808,8865212.0
5013,SP,IEPE,1.0,3519907,9082176.0
5014,SP,IGARACU DO TIETE,1.0,3520004,28642086.0
5015,SP,IGARAPAVA,1.0,3520103,28818216.0
5016,SP,IGARATA,1.0,3520202,15981191.0
5017,SP,IGUAPE,2.0,3520301,46263422.0
5018,SP,ILHABELA,2.0,3520400,47913137.0
5019,SP,ILHA COMPRIDA,1.0,3520426,23554596.0
5020,SP,ILHA SOLTEIRA,2.0,3520442,27951461.0
5021,SP,INDAIATUBA,11.0,3520509,238577432.0
5022,SP,INDIANA,1.0,3520608,6121214.0
5023,SP,INDIAPORA,1.0,3520707,5458812.0
5024,SP,INUBIA PAULISTA,1.0,3520806,3331888.0
5025,SP,IPAUSSU,1.0,3520905,15624124.0
5026,SP,IPERO,1.0,3521002,39629793.0
5027,SP,IPEUNA,1.0,3521101,6879494.0
5028,SP,IPIGUA,1.0,3521150,6886334.0
5029,SP,IPORANGA,1.0,3521200,7084216.0
5030,SP,IPUA,1.0,3521309,16527640.0
5031,SP,IRACEMAPOLIS,1.0,3521408,21272179.0
5032,SP,IRAPUA,1.0,3521507,9199488.0
5033,SP,IRAPURU,1.0,3521606,7264052.0
5034,SP,ITABERA,1.0,3521705,27186683.0
5035,SP,ITAI,1.0,3521804,33987831.0
5036,SP,ITAJOBI,1.0,3521903,17910473.0
5037,SP,ITAJU,1.0,3522000,3054787.0
5038,SP,ITANHAEM,5.0,3522109,185652501.0
5039,SP,ITAOCA,0.0,3522158,5781138.0
5040,SP,ITAPECERICA DA SERRA,7.0,3522208,233142029.0
5041,SP,ITAPETININGA,8.0,3522307,179605728.0
5042,SP,ITAPEVA,6.0,3522406,131892882.0
5043,SP,ITAPEVI,9.0,3522505,338040046.0
5044,SP,ITAPIRA,5.0,3522604,67144835.0
5045,SP,ITAPIRAPUA PAULISTA,1.0,3522653,7538990.0
5046,SP,ITAPOLIS,3.0,3522703,41290990.0
5047,SP,ITAPORANGA,1.0,3522802,19759147.0
5048,SP,ITAPUI,1.0,3522901,12600974.0
5049,SP,ITAPURA,1.0,3523008,6376967.0
5050,SP,ITAQUAQUECETUBA,13.0,3523107,567489114.0
5051,SP,ITARARE,2.0,3523206,65269398.0
5052,SP,ITARIRI,1.0,3523305,18598683.0
5053,SP,ITATIBA,7.0,3523404,111672224.0
5054,SP,ITATINGA,1.0,3523503,21925093.0
5055,SP,ITIRAPINA,1.0,3523602,13489901.0
5056,SP,ITIRAPUA,0.0,3523701,8624100.0
5057,SP,ITOBI,1.0,3523800,8798632.0
5058,SP,ITU,9.0,3523909,187668286.0
5059,SP,ITUPEVA,2.0,3524006,63530141.0
5060,SP,ITUVERAVA,2.0,3524105,41767791.0
5061,SP,JABORANDI,1.0,3524204,7048383.0
5062,SP,JABOTICABAL,4.0,3524303,83423964.0
5063,SP,JACAREI,12.0,3524402,272872397.0
5064,SP,JACI,1.0,3524501,7099298.0
5065,SP,JACUPIRANGA,1.0,3524600,22081765.0
5066,SP,JAGUARIUNA,3.0,3524709,51637958.0
5067,SP,JALES,0.0,3524808,52101656.0
5068,SP,JAMBEIRO,1.0,3524907,7104952.0
5069,SP,JANDIRA,4.0,3525003,149670326.0
5070,SP,JARDINOPOLIS,2.0,3525102,52773162.0
5071,SP,JARINU,1.0,3525201,44343314.0
5072,SP,JAU,9.0,3525300,144164646.0
5073,SP,JERIQUARA,1.0,3525409,4591811.0
5074,SP,JOANOPOLIS,1.0,3525508,16738946.0
5075,SP,JOAO RAMALHO,1.0,3525607,4689283.0
5076,SP,JOSE BONIFACIO,2.0,3525706,44365746.0
5077,SP,JULIO MESQUITA,1.0,3525805,5658265.0
5078,SP,JUMIRIM,1.0,3525854,2488700.0
5079,SP,JUNDIAI,25.0,3525904,367935239.0
5080,SP,JUNQUEIROPOLIS,1.0,3526001,20084554.0
5081,SP,JUQUIA,1.0,3526100,27906003.0
5082,SP,JUQUITIBA,2.0,3526209,51853780.0
5083,SP,LAGOINHA,1.0,3526308,7592060.0
5084,SP,LARANJAL PAULISTA,2.0,3526407,29282717.0
5085,SP,LAVINIA,1.0,3526506,5353547.0
5086,SP,LAVRINHAS,1.0,3526605,9479567.0
5087,SP,LEME,6.0,3526704,112851023.0
5088,SP,LENCOIS PAULISTA,4.0,3526803,55814376.0
5089,SP,LIMEIRA,17.0,3526902,333006504.0
5090,SP,LINDOIA,1.0,3527009,8770062.0
5091,SP,LINS,5.0,3527108,75478805.0
5092,SP,LORENA,4.0,3527207,103707136.0
5093,SP,LOURDES,1.0,3527256,2951060.0
5094,SP,LOUVEIRA,1.0,3527306,44372084.0
5095,SP,LUCELIA,1.0,3527405,19325544.0
5096,SP,LUCIANOPOLIS,1.0,3527504,2408325.0
5097,SP,LUIS ANTONIO,1.0,3527603,14815972.0
5098,SP,LUIZIANIA,1.0,3527702,6338978.0
5099,SP,LUPERCIO,1.0,3527801,4695883.0
5100,SP,LUTECIA,1.0,3527900,3318621.0
5101,SP,MACATUBA,1.0,3528007,15945654.0
5102,SP,MACAUBAL,1.0,3528106,9967724.0
5103,SP,MACEDONIA,1.0,3528205,5035525.0
5104,SP,MAGDA,1.0,3528304,3606484.0
5105,SP,MAIRINQUE,2.0,3528403,67180747.0
5106,SP,MAIRIPORA,4.0,3528502,123585405.0
5107,SP,MANDURI,1.0,3528601,11214083.0
5108,SP,MARABA PAULISTA,1.0,3528700,5200048.0
5109,SP,MARACAI,1.0,3528809,15484479.0
5110,SP,MARAPOAMA,1.0,3528858,3042661.0
5111,SP,MARIAPOLIS,1.0,3528908,3844985.0
5112,SP,MARILIA,16.0,3529005,244543294.0
5113,SP,MARINOPOLIS,1.0,3529104,2690715.0
5114,SP,MARTINOPOLIS,2.0,3529203,28532442.0
5115,SP,MATAO,5.0,3529302,82244872.0
5116,SP,MAUA,14.0,3529401,490337823.0
5117,SP,MENDONCA,1.0,3529500,6255041.0
5118,SP,MERIDIANO,1.0,3529609,5049632.0
5119,SP,MESOPOLIS,1.0,3529658,2388375.0
5120,SP,MIGUELOPOLIS,1.0,3529708,26539481.0
5121,SP,MINEIROS DO TIETE,1.0,3529807,16108715.0
5122,SP,MIRACATU,1.0,3529906,33006900.0
5123,SP,MIRA ESTRELA,1.0,3530003,3743979.0
5124,SP,MIRANDOPOLIS,2.0,3530102,26804462.0
5125,SP,MIRANTE DO PARANAPANEMA,1.0,3530201,22417806.0
5126,SP,MIRASSOL,3.0,3530300,66361921.0
5127,SP,MIRASSOLANDIA,1.0,3530409,6095309.0
5128,SP,MOCOCA,3.0,3530508,73347300.0
5129,SP,MOGI DAS CRUZES,25.0,3530607,559728957.0
5130,SP,MOGI GUACU,7.0,3530706,162853666.0
5131,SP,MOJI MIRIM,5.0,3530805,87158758.0
5132,SP,MOMBUCA,1.0,3530904,4468101.0
5133,SP,MONCOES,1.0,3531001,2595828.0
5134,SP,MONGAGUA,3.0,3531100,96915937.0
5135,SP,MONTE ALEGRE DO SUL,1.0,3531209,6965979.0
5136,SP,MONTE ALTO,3.0,3531308,45518151.0
5137,SP,MONTE APRAZIVEL,1.0,3531407,27191854.0
5138,SP,MONTE AZUL PAULISTA,1.0,3531506,20318926.0
5139,SP,MONTE CASTELO,1.0,3531605,4640536.0
5140,SP,MONTEIRO LOBATO,1.0,3531704,5844242.0
5141,SP,MONTE MOR,2.0,3531803,87621899.0
5142,SP,MORRO AGUDO,1.0,3531902,34541408.0
5143,SP,MORUNGABA,1.0,3532009,16080265.0
5144,SP,MOTUCA,1.0,3532058,4668625.0
5145,SP,MURUTINGA DO SUL,1.0,3532108,4989636.0
5146,SP,NANTES,1.0,3532157,3014234.0
5147,SP,NARANDIBA,1.0,3532207,5765173.0
5148,SP,NATIVIDADE DA SERRA,0.0,3532306,9871538.0
5149,SP,NAZARE PAULISTA,2.0,3532405,27376923.0
5150,SP,NEVES PAULISTA,1.0,3532504,11278089.0
5151,SP,NHANDEARA,1.0,3532603,11373646.0
5152,SP,NIPOA,1.0,3532702,6589563.0
5153,SP,NOVA ALIANCA,1.0,3532801,7762619.0
5154,SP,NOVA CAMPINA,1.0,3532827,12887525.0
5155,SP,NOVA CANAA PAULISTA,1.0,3532843,2255565.0
5156,SP,NOVA CASTILHO,1.0,3532868,1426842.0
5157,SP,NOVA EUROPA,1.0,3532900,9589773.0
5158,SP,NOVA GRANADA,1.0,3533007,22200397.0
5159,SP,NOVA GUATAPORANGA,1.0,3533106,2589166.0
5160,SP,NOVA INDEPENDENCIA,1.0,3533205,5477073.0
5161,SP,NOVAIS,1.0,3533254,4762243.0
5162,SP,NOVA LUZITANIA,1.0,3533304,3850599.0
5163,SP,NOVA ODESSA,3.0,3533403,58431371.0
5164,SP,NOVO HORIZONTE,2.0,3533502,44381800.0
5165,SP,NUPORANGA,1.0,3533601,7154754.0
5166,SP,OCAUCU,1.0,3533700,5600398.0
5167,SP,OLEO,1.0,3533809,2953475.0
5168,SP,OLIMPIA,3.0,3533908,62385638.0
5169,SP,ONDA VERDE,1.0,3534005,5329223.0
5170,SP,ORIENTE,1.0,3534104,6453618.0
5171,SP,ORINDIUVA,1.0,3534203,6470980.0
5172,SP,ORLANDIA,3.0,3534302,38633020.0
5173,SP,OSASCO,36.0,3534401,891865493.0
5174,SP,OSCAR BRESSANE,1.0,3534500,2727291.0
5175,SP,OSVALDO CRUZ,2.0,3534609,30664681.0
5176,SP,OURINHOS,8.0,3534708,122026070.0
5177,SP,OUROESTE,1.0,3534757,12795983.0
5178,SP,OURO VERDE,1.0,3534807,10797355.0
5179,SP,PACAEMBU,1.0,3534906,11271251.0
5180,SP,PALESTINA,1.0,3535002,13204404.0
5181,SP,PALMARES PAULISTA,1.0,3535101,10201200.0
5182,SP,PALMEIRA D'OESTE,0.0,3535200,11222130.0
5183,SP,PALMITAL,1.0,3535309,25749733.0
5184,SP,PANORAMA,1.0,3535408,20657692.0
5185,SP,PARAGUACU PAULISTA,3.0,3535507,52955059.0
5186,SP,PARAIBUNA,1.0,3535606,24232628.0
5187,SP,PARAISO,1.0,3535705,7043386.0
5188,SP,PARANAPANEMA,2.0,3535804,22934458.0
5189,SP,PARANAPUA,1.0,3535903,5559957.0
5190,SP,PARAPUA,1.0,3536000,13222141.0
5191,SP,PARDINHO,1.0,3536109,8402828.0
5192,SP,PARIQUERA-ACU,0.0,3536208,26647287.0
5193,SP,PARISI,1.0,3536257,3618599.0
5194,SP,PATROCINIO PAULISTA,1.0,3536307,17359471.0
5195,SP,PAULICEIA,1.0,3536406,11176436.0
5196,SP,PAULINIA,6.0,3536505,107001047.0
5197,SP,PAULISTANIA,1.0,3536570,2951214.0
5198,SP,PAULO DE FARIA,1.0,3536604,10757671.0
5199,SP,PEDERNEIRAS,3.0,3536703,46522742.0
5200,SP,PEDRA BELA,1.0,3536802,8875619.0
5201,SP,PEDRANOPOLIS,1.0,3536901,2937712.0
5202,SP,PEDREGULHO,1.0,3537008,19377466.0
5203,SP,PEDREIRA,3.0,3537107,43981449.0
5204,SP,PEDRINHAS PAULISTA,1.0,3537156,2789759.0
5205,SP,PEDRO DE TOLEDO,1.0,3537206,15112395.0
5206,SP,PENAPOLIS,4.0,3537305,65433981.0
5207,SP,PEREIRA BARRETO,2.0,3537404,30633890.0
5208,SP,PEREIRAS,1.0,3537503,9312235.0
5209,SP,PERUIBE,4.0,3537602,132684093.0
5210,SP,PIACATU,1.0,3537701,5684351.0
5211,SP,PIEDADE,2.0,3537800,81476589.0
5212,SP,PILAR DO SUL,1.0,3537909,38245193.0
5213,SP,PINDAMONHANGABA,9.0,3538006,205793552.0
5214,SP,PINDORAMA,1.0,3538105,14668541.0
5215,SP,PINHALZINHO,1.0,3538204,20514707.0
5216,SP,PIQUEROBI,1.0,3538303,4234681.0
5217,SP,PIQUETE,1.0,3538501,16986832.0
5218,SP,PIRACAIA,1.0,3538600,39302456.0
5219,SP,PIRACICABA,22.0,3538709,435075461.0
5220,SP,PIRAJU,2.0,3538808,33931414.0
5221,SP,PIRAJUI,1.0,3538907,22961767.0
5222,SP,PIRANGI,1.0,3539004,11296404.0
5223,SP,PIRAPORA DO BOM JESUS,1.0,3539103,26421734.0
5224,SP,PIRAPOZINHO,2.0,3539202,27986189.0
5225,SP,PIRASSUNUNGA,5.0,3539301,71590319.0
5226,SP,PIRATININGA,1.0,3539400,14762803.0
5227,SP,PITANGUEIRAS,2.0,3539509,44274891.0
5228,SP,PLANALTO,1.0,3539608,6665651.0
5229,SP,PLATINA,1.0,3539707,4210414.0
5230,SP,POA,4.0,3539806,153296782.0
5231,SP,POLONI,1.0,3539905,6733041.0
5232,SP,POMPEIA,1.0,3540002,20633678.0
5233,SP,PONGAI,1.0,3540101,3846372.0
5234,SP,PONTAL,2.0,3540200,46164873.0
5235,SP,PONTALINDA,1.0,3540259,5418135.0
5236,SP,PONTES GESTAL,1.0,3540309,3042153.0
5237,SP,POPULINA,1.0,3540408,5257687.0
5238,SP,PORANGABA,1.0,3540507,12414636.0
5239,SP,PORTO FELIZ,3.0,3540606,55366438.0
5240,SP,PORTO FERREIRA,3.0,3540705,54463357.0
5241,SP,POTIM,1.0,3540754,29265100.0
5242,SP,POTIRENDABA,1.0,3540804,20565486.0
5243,SP,PRACINHA,1.0,3540853,1846412.0
5244,SP,PRADOPOLIS,1.0,3540903,20600538.0
5245,SP,PRAIA GRANDE,15.0,3541000,458085270.0
5246,SP,PRATANIA,1.0,3541059,7361037.0
5247,SP,PRESIDENTE ALVES,1.0,3541109,4771522.0
5248,SP,PRESIDENTE BERNARDES,1.0,3541208,14139836.0
5249,SP,PRESIDENTE EPITACIO,4.0,3541307,53359608.0
5250,SP,PRESIDENTE PRUDENTE,15.0,3541406,247707975.0
5251,SP,PRESIDENTE VENCESLAU,3.0,3541505,40436164.0
5252,SP,PROMISSAO,2.0,3541604,41008597.0
5253,SP,QUADRA,1.0,3541653,5228030.0
5254,SP,QUATA,1.0,3541703,14257734.0
5255,SP,QUEIROZ,1.0,3541802,3468233.0
5256,SP,QUELUZ,1.0,3541901,12524377.0
5257,SP,QUINTANA,1.0,3542008,8004477.0
5258,SP,RAFARD,1.0,3542107,8649838.0
5259,SP,RANCHARIA,2.0,3542206,34707210.0
5260,SP,REDENCAO DA SERRA,1.0,3542305,6827884.0
5261,SP,REGENTE FEIJO,2.0,3542404,20976119.0
5262,SP,REGINOPOLIS,1.0,3542503,6110788.0
5263,SP,REGISTRO,3.0,3542602,82973339.0
5264,SP,RESTINGA,1.0,3542701,9102449.0
5265,SP,RIBEIRA,1.0,3542800,5456504.0
5266,SP,RIBEIRAO BONITO,1.0,3542909,12143834.0
5267,SP,RIBEIRAO BRANCO,0.0,3543006,29942056.0
5268,SP,RIBEIRAO CORRENTE,1.0,3543105,6378660.0
5269,SP,RIBEIRAO DO SUL,1.0,3543204,6608517.0
5270,SP,RIBEIRAO DOS INDIOS,1.0,3543238,2929065.0
5271,SP,RIBEIRAO GRANDE,0.0,3543253,10350028.0
5272,SP,RIBEIRAO PIRES,8.0,3543303,122973919.0
5273,SP,RIBEIRAO PRETO,39.0,3543402,700457804.0
5274,SP,RIVERSUL,1.0,3543501,8902505.0
5275,SP,RIFAINA,1.0,3543600,5420316.0
5276,SP,RINCAO,1.0,3543709,11917029.0
5277,SP,RINOPOLIS,1.0,3543808,10921970.0
5278,SP,RIO CLARO,12.0,3543907,200523092.0
5279,SP,RIO DAS PEDRAS,1.0,3544004,31451229.0
5280,SP,RIO GRANDE DA SERRA,2.0,3544103,60313835.0
5281,SP,RIOLANDIA,1.0,3544202,12210931.0
5282,SP,ROSANA,2.0,3544251,25293624.0
5283,SP,ROSEIRA,1.0,3544301,13969238.0
5284,SP,RUBIACEA,1.0,3544400,3319030.0
5285,SP,RUBINEIA,1.0,3544509,4089647.0
5286,SP,SABINO,1.0,3544608,6821075.0
5287,SP,SAGRES,0.0,3544707,2537618.0
5288,SP,SALES,1.0,3544806,8445864.0
5289,SP,SALES OLIVEIRA,1.0,3544905,11588345.0
5290,SP,SALESOPOLIS,1.0,3545001,25710394.0
5291,SP,SALMOURAO,1.0,3545100,5221146.0
5292,SP,SALTINHO,1.0,3545159,8154105.0
5293,SP,SALTO,5.0,3545209,126770666.0
5294,SP,SALTO DE PIRAPORA,2.0,3545308,57855331.0
5295,SP,SALTO GRANDE,1.0,3545407,12503575.0
5296,SP,SANDOVALINA,1.0,3545506,4755442.0
5297,SP,SANTA ADELIA,1.0,3545605,14977464.0
5298,SP,SANTA ALBERTINA,1.0,3545704,7682429.0
5299,SP,SANTA BARBARA D'OESTE,0.0,3545803,177912396.0
5300,SP,SANTA BRANCA,1.0,3546009,18659975.0
5301,SP,SANTA CLARA D'OESTE,0.0,3546108,2673238.0
5302,SP,SANTA CRUZ DA CONCEICAO,1.0,3546207,4444930.0
5303,SP,SANTA CRUZ DA ESPERANCA,0.0,3546256,2209567.0
5304,SP,SANTA CRUZ DAS PALMEIRAS,2.0,3546306,31488814.0
5305,SP,SANTA CRUZ DO RIO PARDO,2.0,3546405,47649500.0
5306,SP,SANTA ERNESTINA,0.0,3546504,6294619.0
5307,SP,SANTA FE DO SUL,2.0,3546603,36219388.0
5308,SP,SANTA GERTRUDES,1.0,3546702,24517838.0
5309,SP,SANTA ISABEL,1.0,3546801,75470107.0
5310,SP,SANTA LUCIA,1.0,3546900,8273319.0
5311,SP,SANTA MARIA DA SERRA,1.0,3547007,6780007.0
5312,SP,SANTA MERCEDES,1.0,3547106,3499453.0
5313,SP,SANTANA DA PONTE PENSA,1.0,3547205,1559917.0
5314,SP,SANTANA DE PARNAIBA,7.0,3547304,153077201.0
5315,SP,SANTA RITA D'OESTE,0.0,3547403,2731533.0
5316,SP,SANTA RITA DO PASSA QUATRO,2.0,3547502,24518893.0
5317,SP,SANTA ROSA DE VITERBO,2.0,3547601,27513730.0
5318,SP,SANTA SALETE,1.0,3547650,1896288.0
5319,SP,SANTO ANASTACIO,2.0,3547700,21789633.0
5320,SP,SANTO ANDRE,40.0,3547809,738319710.0
5321,SP,SANTO ANTONIO DA ALEGRIA,1.0,3547908,9048261.0
5322,SP,SANTO ANTONIO DE POSSE,0.0,3548005,25810082.0
5323,SP,SANTO ANTONIO DO ARACANGUA,1.0,3548054,9578030.0
5324,SP,SANTO ANTONIO DO JARDIM,1.0,3548104,6527467.0
5325,SP,SANTO ANTONIO DO PINHAL,1.0,3548203,11302180.0
5326,SP,SANTO EXPEDITO,1.0,3548302,3387418.0
5327,SP,SANTOPOLIS DO AGUAPEI,1.0,3548401,5414011.0
5328,SP,SANTOS,24.0,3548500,406845933.0
5329,SP,SAO BENTO DO SAPUCAI,1.0,3548609,15373716.0
5330,SP,SAO BERNARDO DO CAMPO,40.0,3548708,856630724.0
5331,SP,SAO CAETANO DO SUL,14.0,3548807,116056287.0
5332,SP,SAO CARLOS,15.0,3548906,259988618.0
5333,SP,SAO FRANCISCO,1.0,3549003,4385118.0
5334,SP,SAO JOAO DA BOA VISTA,5.0,3549102,93808560.0
5335,SP,SAO JOAO DAS DUAS PONTES,1.0,3549201,3082973.0
5336,SP,SAO JOAO DE IRACEMA,1.0,3549250,2067575.0
5337,SP,SAO JOAO DO PAU D'ALHO,0.0,3549300,2661618.0
5338,SP,SAO JOAQUIM DA BARRA,3.0,3549409,49737463.0
5339,SP,SAO JOSE DA BELA VISTA,1.0,3549508,10146179.0
5340,SP,SAO JOSE DO BARREIRO,1.0,3549607,6702046.0
5341,SP,SAO JOSE DO RIO PARDO,3.0,3549706,54522133.0
5342,SP,SAO JOSE DO RIO PRETO,39.0,3549805,525957886.0
5343,SP,SAO JOSE DOS CAMPOS,46.0,3549904,786389111.0
5344,SP,SAO LOURENCO DA SERRA,1.0,3549953,24120030.0
5345,SP,SAO LUIS DO PARAITINGA,1.0,3550001,16443169.0
5346,SP,SAO MANUEL,2.0,3550100,43352469.0
5347,SP,SAO MIGUEL ARCANJO,2.0,3550209,50044360.0
5348,SP,SAO PAULO,728.0,3550308,15003661094.0
5349,SP,SAO PEDRO,2.0,3550407,50240956.0
5350,SP,SAO PEDRO DO TURVO,1.0,3550506,9237748.0
5351,SP,SAO ROQUE,6.0,3550605,92301882.0
5352,SP,SAO SEBASTIAO,5.0,3550704,118911718.0
5353,SP,SAO SEBASTIAO DA GRAMA,1.0,3550803,11412915.0
5354,SP,SAO SIMAO,1.0,3550902,15399807.0
5355,SP,SAO VICENTE,17.0,3551009,460977377.0
5356,SP,SARAPUI,1.0,3551108,12739849.0
5357,SP,SARUTAIA,1.0,3551207,4644090.0
5358,SP,SEBASTIANOPOLIS DO SUL,1.0,3551306,3753718.0
5359,SP,SERRA AZUL,1.0,3551405,14177741.0
5360,SP,SERRANA,2.0,3551504,55632391.0
5361,SP,SERRA NEGRA,2.0,3551603,33055377.0
5362,SP,SERTAOZINHO,7.0,3551702,141542083.0
5363,SP,SETE BARRAS,1.0,3551801,21277706.0
5364,SP,SEVERINIA,1.0,3551900,18881547.0
5365,SP,SILVEIRAS,1.0,3552007,9696307.0
5366,SP,SOCORRO,2.0,3552106,53476329.0
5367,SP,SOROCABA,35.0,3552205,808052675.0
5368,SP,SUD MENNUCCI,1.0,3552304,8915786.0
5369,SP,SUMARE,9.0,3552403,328516583.0
5370,SP,SUZANO,15.0,3552502,434426454.0
5371,SP,SUZANAPOLIS,1.0,3552551,4390417.0
5372,SP,TABAPUA,1.0,3552601,13047027.0
5373,SP,TABATINGA,1.0,3552700,15725951.0
5374,SP,TABOAO DA SERRA,12.0,3552809,368355781.0
5375,SP,TACIBA,1.0,3552908,7513295.0
5376,SP,TAGUAI,1.0,3553005,13339750.0
5377,SP,TAIACU,1.0,3553104,7842052.0
5378,SP,TAIUVA,1.0,3553203,5728744.0
5379,SP,TAMBAU,1.0,3553302,23630429.0
5380,SP,TANABI,1.0,3553401,31815842.0
5381,SP,TAPIRAI,1.0,3553500,11931504.0
5382,SP,TAPIRATIBA,1.0,3553609,13623508.0
5383,SP,TAQUARAL,1.0,3553658,2619826.0
5384,SP,TAQUARITINGA,4.0,3553708,61219147.0
5385,SP,TAQUARITUBA,2.0,3553807,32060256.0
5386,SP,TAQUARIVAI,1.0,3553856,9104093.0
5387,SP,TARABAI,1.0,3553906,8570279.0
5388,SP,TARUMA,1.0,3553955,16513637.0
5389,SP,TATUI,9.0,3554003,139735647.0
5390,SP,TAUBATE,18.0,3554102,360691014.0
5391,SP,TEJUPA,1.0,3554201,5462253.0
5392,SP,TEODORO SAMPAIO,1.0,3554300,32101224.0
5393,SP,TERRA ROXA,1.0,3554409,7693919.0
5394,SP,TIETE,2.0,3554508,37542179.0
5395,SP,TIMBURI,1.0,3554607,3163891.0
5396,SP,TORRE DE PEDRA,1.0,3554656,3517887.0
5397,SP,TORRINHA,1.0,3554706,10192041.0
5398,SP,TRABIJU,1.0,3554755,2001351.0
5399,SP,TREMEMBE,2.0,3554805,54710744.0
5400,SP,TRES FRONTEIRAS,1.0,3554904,6884289.0
5401,SP,TUIUTI,1.0,3554953,8359526.0
5402,SP,TUPA,4.0,3555000,65089759.0
5403,SP,TUPI PAULISTA,1.0,3555109,13268740.0
5404,SP,TURIUBA,1.0,3555208,1989898.0
5405,SP,TURMALINA,1.0,3555307,2128320.0
5406,SP,UBARANA,1.0,3555356,7195807.0
5407,SP,UBATUBA,4.0,3555406,154733566.0
5408,SP,UBIRAJARA,1.0,3555505,6002054.0
5409,SP,UCHOA,1.0,3555604,11323516.0
5410,SP,UNIAO PAULISTA,1.0,3555703,1887911.0
5411,SP,URANIA,1.0,3555802,10845644.0
5412,SP,URU,1.0,3555901,1555499.0
5413,SP,URUPES,1.0,3556008,15621124.0
5414,SP,VALENTIM GENTIL,1.0,3556107,17115723.0
5415,SP,VALINHOS,6.0,3556206,103138390.0
5416,SP,VALPARAISO,1.0,3556305,23897801.0
5417,SP,VARGEM,1.0,3556354,10642588.0
5418,SP,VARGEM GRANDE DO SUL,2.0,3556404,48467181.0
5419,SP,VARGEM GRANDE PAULISTA,2.0,3556453,65350378.0
5420,SP,VARZEA PAULISTA,4.0,3556503,127451384.0
5421,SP,VERA CRUZ,1.0,3556602,12092909.0
5422,SP,VINHEDO,3.0,3556701,66579156.0
5423,SP,VIRADOURO,1.0,3556800,18541668.0
5424,SP,VISTA ALEGRE DO ALTO,1.0,3556909,9108384.0
5425,SP,VITORIA BRASIL,1.0,3556958,2248645.0
5426,SP,VOTORANTIM,6.0,3557006,140758379.0
5427,SP,VOTUPORANGA,7.0,3557105,97796540.0
5428,SP,ZACARIAS,1.0,3557154,3112603.0
5429,SP,CHAVANTES,1.0,3557204,15537591.0
5430,SP,ESTIVA GERBI,1.0,3557303,9785027.0
5431,TO,ABREULANDIA,1.0,1700251,3840707.0
5432,TO,AGUIARNOPOLIS,1.0,1700301,7548173.0
5433,TO,ALIANCA DO TOCANTINS,1.0,1700350,9205774.0
5434,TO,ALMAS,1.0,1700400,12385797.0
5435,TO,ALVORADA,1.0,1700707,13040052.0
5436,TO,ANANAS,1.0,1701002,16963203.0
5437,TO,ANGICO,1.0,1701051,4262213.0
