"CO_NBM";"CO_NCM"
"8208200000";"82082000"
"8209000100";"82090011"
"8211920100";"82119290"
"8211949900";"82119400"
"8212900000";"82129000"
"8213000300";"82130000"
"8214100300";"82141000"
"8214909900";"82149090"
"8215200000";"82152000"
"8215990000";"82159910"
"8301200000";"83012000"
"7019100201";"70191200"
"7019200102";"70195290"
"7019200199";"70195290"
"7019200200";"70199000"
"7101100000";"71011000"
"7103100204";"71031000"
"7103100307";"71031000"
"7103100309";"71031000"
"7103100310";"71031000"
"7103100499";"71031000"
"7103100501";"71031000"
"7103100604";"71031000"
"8414409901";"84144020"
"8414609900";"84146000"
"2904100399";"29041053"
"2904109900";"29041090"
"2904200500";"29042041"
"2904200600";"29042030"
"2904201001";"29042070"
"2904201300";"29042052"
"2904201500";"29042090"
"2904900211";"29049011"
"3103100300";"31031030"
"3104100000";"31041000"
"3104900101";"31049090"
"3105100400";"31051000"
"3105510000";"31055100"
"3203000300";"32030030"
"3204150000";"32041510"
"3204209900";"32042090"
"3204900000";"32049000"
"3206100199";"32061990"
"3206300200";"32063000"
"3206429900";"32064290"
"3206430000";"32064300"
"3206499900";"32064900"
"3207109900";"32071090"
"2106909999";"21069090"
"2199999900";"21011110"
"2201100100";"22011000"
"2201100201";"22011000"
"2201100202";"22011000"
"2202100203";"22021000"
"2202100399";"22021000"
"2202100701";"22021000"
"2202100899";"22021000"
"2202101001";"22021000"
"2202101302";"22021000"
"2202101601";"22021000"
"2202101699";"22021000"
"2202900202";"22021000"
"2202900300";"22021000"
"2202900401";"22021000"
"2202900501";"22021000"
"2921220000";"29212200"
"2921420502";"29214249"
"2921420900";"29214290"
"2921429900";"29214290"
"2921430199";"29214319"
"2921440200";"29214429"
"2921450200";"29214990"
"2921490201";"29214990"
"2921490800";"29214990"
"2921510203";"29215120"
"2921599900";"29215929"
"2922190700";"29221991"
"2922191900";"29221919"
"2922290300";"29222920"
"2922300100";"29223010"
"3916200200";"39162000"
"3918900000";"39189000"
"3920610000";"39206100"
"3920620200";"39206211"
"3920620300";"39206291"
"3920690100";"39206900"
"3920910100";"39209100"
"3922200000";"39222000"
"3922900102";"39229000"
"0506909900";"05069000"
"4804490000";"48044900"
"4804590000";"48045900"
"4805220000";"48052200"
"4805300000";"48053000"
"4806200000";"48062000"
"4810120400";"48101220"
"4811290000";"48112900"
"4811319901";"48113120"
"4811399901";"48113920"
"4811399999";"48113919"
"4811900400";"48119000"
"4813100000";"48131000"
"2915500200";"29155020"
"2915600400";"29156029"
"2915700302";"29157039"
"2915900201";"29159021"
"2915900202";"29159022"
"2915900399";"29159039"
"2915900603";"29159039"
"2915900699";"29159039"
"2915901201";"29159090"
"2915901205";"29159090"
"2916199900";"29161990"
"2916200100";"29162019"
"2916200700";"29162019"
"2916200801";"29162019"
"2916390500";"29163990"
"2917110300";"29171120"
"2917130299";"29171322"
"2917190400";"29171930"
"2917340100";"29173400"
"3816000100";"38160019"
"3821000000";"38210000"
"3822009900";"38220000"
"3823900199";"38249041"
"3823900299";"38249074"
"3823900601";"38249089"
"3823909910";"38249090"
"3823909913";"38249079"
"3823909916";"38249024"
"3823909918";"38249079"
"3823909921";"38249079"
"3823909999";"38249013"
"3902900000";"39029000"
"3903200000";"39032000"
"0507900101";"05079000"
"0510000101";"05100090"
"0602109900";"06021000"
"0602300000";"06023000"
"0602990105";"06029083"
"0602990199";"06029089"
"0603900100";"06039000"
"0603909900";"06039000"
"0604910000";"06049100"
"0703200000";"07032090"
"0705190000";"07051900"
"0708900000";"07089000"
"0709200000";"07092000"
"0709400000";"07094000"
"0710400000";"07104000"
"0711900100";"07119000"
"2008190302";"20081900"
"2008990102";"20089900"
"2008990105";"20089900"
"2008990106";"20089900"
"2009300200";"20093000"
"2009700000";"20097000"
"2009800102";"20098000"
"2101100100";"21011110"
"2102200199";"21022000"
"2103900102";"21039091"
"2106900100";"21069030"
"2106900104";"21069010"
"2106900700";"21069010"
"2106900900";"21069090"
"2106901000";"21069090"
"3606100000";"36061000"
"3606900199";"36069000"
"3701200200";"37012020"
"3702200200";"37022020"
"3702519900";"37025190"
"3703200000";"37032000"
"0204100000";"02041000"
"0204210000";"02042100"
"0206100300";"02061000"
"0206100600";"02061000"
"0207410100";"02071400"
"0207430000";"02073600"
"0207500100";"02071400"
"0208200000";"02082000"
"0210209900";"02102000"
"0210909900";"02109000"
"0301910100";"03019110"
"0302290000";"03022900"
"2614000300";"26140010"
"2614009900";"26140090"
"2615100200";"26151020"
"2616900199";"26169000"
"2617900101";"26179000"
"2620909900";"26209090"
"2702100000";"27021000"
"2705000000";"27050000"
"2707100000";"27071000"
"2707999900";"27079900"
"2710000101";"27100041"
"2710000299";"27100061"
"2710000602";"27100051"
"2710009903";"27100091"
"2711120100";"27111210"
"2712900400";"27129000"
"2713900000";"27139000"
"2909190200";"29091990"
"2909190600";"29091990"
"2909191300";"29091990"
"2909200000";"29092000"
"2909300200";"29093012"
"2909301700";"29093019"
"2909301900";"29093021"
"2909490600";"29094990"
"2909490800";"29094990"
"2909600100";"29096019"
"2909609900";"29096019"
"2910100000";"29101000"
"2910200000";"29102000"
"2912190300";"29121919"
"2912190500";"29121919"
"2912210000";"29122100"
"2912290201";"29122990"
"2912299900";"29122990"
"2912300100";"29123090"
"5105100100";"51051000"
"5105290100";"51052910"
"5105299901";"51052991"
"5105299904";"51052999"
"5107200202";"51072000"
"5111200100";"51112000"
"5111900200";"51119000"
"5112190100";"51121910"
"5203000000";"52030000"
"5204190200";"52041911"
"5205140100";"52051400"
"5205219900";"52052100"
"5205239900";"52052390"
"5206110100";"52061100"
"5206119900";"52061100"
"5206129900";"52061200"
"5206130100";"52061300"
"2306900399";"23069000"
"2309900200";"23099010"
"2402209900";"24022000"
"2402900100";"24029000"
"2403100200";"24031000"
"2501000201";"25010090"
"2504100000";"25041000"
"2509000000";"25090000"
"2513290400";"25132000"
"2513299900";"25132000"
"2931000405";"29310032"
"2931000499";"29310037"
"2931000602";"29310059"
"2931000700";"29309061"
"2932120000";"29321200"
"2932190400";"29321950"
"2932190500";"29321920"
"2932900100";"29329914"
"2932900699";"29329999"
"2932901400";"29329921"
"2932901900";"29329999"
"2932909900";"29329999"
"2933190202";"29331911"
"2933219900";"29332190"
"2933290300";"29332912"
"2933290500";"29332925"
"2933290999";"29332929"
"2933291200";"29332919"
"2933291300";"29332991"
"2933392100";"29333929"
"3213909900";"32139000"
"3215900100";"32159000"
"3301120000";"33011290"
"3301260000";"33012600"
"3301290800";"33012916"
"3305109900";"33051000"
"3306900200";"33069000"
"3307900100";"33079000"
"3307900699";"33079000"
"2202900605";"22021000"
"2203000203";"22030000"
"2203000300";"22030000"
"2203000402";"22030000"
"2203000403";"22030000"
"2203000599";"22030000"
"2203000601";"22030000"
"2204210299";"22042100"
"2204210702";"22042100"
"2204290201";"22042900"
"2922300700";"29223090"
"2922410100";"29224110"
"2922419900";"29224190"
"2922490301";"29224931"
"2922491001";"29224959"
"2922500400";"29225021"
"2922501600";"29225099"
"2922502000";"29225099"
"2923900100";"29239010"
"2923900200";"29239090"
"2923900400";"29239090"
"2924100700";"29241041"
"2924101500";"29241029"
"2924210300";"29242111"
"2924290600";"29242999"
"2924291200";"29242999"
"2924292200";"29242999"
"2924292300";"29242999"
"2924299900";"29242999"
"3923500000";"39235000"
"3923909903";"39239000"
"3925309900";"39253000"
"3926200100";"39262000"
"3926200300";"39262000"
"3926900600";"39269040"
"4002200100";"40022090"
"4002410000";"40024100"
"4002599900";"40025900"
"9114901100";"91149070"
"9202109900";"92021000"
"9202900300";"92029000"
"9205109900";"92051000"
"9205900599";"92059000"
"9206000200";"92060000"
"9207900200";"92079010"
"9207909900";"92079090"
"6302600100";"63026000"
"6302919999";"63029100"
"6101200000";"61012000"
"6101900000";"61019000"
"6102200000";"61022000"
"6102900000";"61029000"
"6103110000";"61031100"
"6103220000";"61032200"
"6104210000";"61042100"
"6104290000";"61042900"
"6104390000";"61043900"
"6104590000";"61045900"
"7321129900";"73211200"
"7321900100";"73219000"
"7324909900";"73249000"
"6206300000";"62063000"
"6207190000";"62071900"
"6208190000";"62081900"
"6208220000";"62082200"
"6211310000";"62113100"
"6211320000";"62113200"
"6211390000";"62113900"
"6211439900";"62114300"
"6212300000";"62123000"
"7411220100";"74112210"
"6303190000";"63031900"
"6303910000";"63039100"
"6304920100";"63049200"
"6304930000";"63049300"
"6305390200";"63053900"
"7611000200";"76110000"
"7612900100";"76129019"
"7614900000";"76149010"
"7615100100";"76151900"
"7615100300";"76151900"
"7615109000";"76151900"
"7615109900";"76151100"
"7616900200";"76169900"
"7326199900";"73261900"
"7403120000";"74031200"
"7407210200";"74072120"
"7407299902";"74072921"
"7408299900";"74082990"
"7409190000";"74091900"
"7409310000";"74093100"
"7410110000";"74101110"
"8471930301";"84717011"
"8471990400";"84719011"
"8471990600";"84719012"
"8471990700";"84719013"
"8471990903";"84719090"
"8471991000";"85175011"
"8471991100";"84718019"
"7505120100";"75051221"
"7505220000";"75052200"
"7506100000";"75061000"
"7508009000";"75089000"
"7508009900";"75081000"
"7603100000";"76031000"
"7608100200";"76081000"
"7609009900";"76090000"
"7610900200";"76109000"
"8478100100";"84781090"
"8479100100";"84791010"
"8479109900";"84791090"
"8479200100";"84792000"
"8479890102";"84798999"
"8479890700";"84798992"
"7806000100";"78060000"
"7901119900";"79011199"
"7901129900";"79011290"
"7901209900";"79012090"
"7906000000";"79060000"
"7907900200";"79070000"
"8104110000";"81041100"
"8105100200";"81051020"
"8483100100";"84831010"
"8483100200";"84831020"
"8483109900";"84831090"
"8473300200";"84716052"
"8473300400";"84733034"
"8473400000";"84734090"
"8477510000";"84775100"
"9101210199";"91012100"
"9101290201";"91012900"
"8479891000";"84798999"
"8479891300";"84798911"
"8480410200";"84804100"
"8480500000";"84805000"
"8481309900";"84813000"
"8481400200";"84814000"
"8481800199";"84818091"
"8481800402";"84818092"
"8481809902";"84818093"
"8481809905";"84818095"
"8481809906";"84818095"
"9113909900";"91139000"
"9114100000";"91141000"
"9114400000";"91144000"
"8485100000";"84851000"
"8501100301";"85011029"
"8501100399";"85011029"
"8501320100";"85013210"
"8501320200";"85013220"
"8501330100";"85013310"
"8501520100";"85015210"
"8501539900";"85015390"
"9102190100";"91021900"
"9102219999";"91022100"
"9102299999";"91022900"
"9102999901";"91029900"
"9103900101";"91039000"
"9104000000";"91040000"
"9106109900";"91061000"
"9107000100";"91070010"
"9108209900";"91082000"
"9109110000";"91091100"
"9110900000";"91109000"
"6204190000";"62041900"
"6204220000";"62042200"
"6204530000";"62045300"
"8502309900";"85023100"
"8504329900";"85043229"
"8504409999";"85044090"
"8505300000";"85053000"
"8506110000";"85061010"
"8506209900";"85061010"
"8507309900";"85073090"
"8508100100";"85081000"
"8304000100";"83040000"
"8306210100";"83062100"
"8306299901";"83062900"
"8308900300";"83089020"
"8310000100";"83100000"
"8311209900";"83112000"
"8311300200";"83113000"
"8311909900";"83119000"
"8401200200";"84012000"
"8401209900";"84012000"
"8524909900";"85249100"
"8541300100";"85413011"
"8541409902";"85414012"
"8541409903";"85414013"
"8541509900";"85415010"
"8542909900";"85429090"
"8543909900";"85439010"
"8544200100";"85442000"
"8544490200";"85444900"
"8544600100";"85446000"
"8547909900";"85479000"
"5212250000";"52122500"
"5301100100";"53011000"
"5301210200";"53012110"
"5301300000";"53013000"
"7202920000";"72029200"
"7204410000";"72044100"
"7205290000";"72052910"
"7206900300";"72069000"
"7207120100";"72071200"
"7208210200";"72082500"
"7208440100";"72084000"
"7208440200";"72084000"
"9306210000";"93062100"
"9401500200";"94015000"
"9401719901";"94017100"
"9401719999";"94017100"
"9401790199";"94017900"
"9401799902";"94017900"
"9401800100";"94018000"
"9402100200";"94021000"
"9402109000";"94021000"
"9402900600";"94029010"
"8525100103";"85251010"
"8525100200";"85251021"
"8526929900";"85269200"
"8527110300";"85271320"
"8527119900";"85271390"
"8527190200";"85271990"
"8527219900";"85272190"
"8527319900";"85273190"
"8527320000";"85273200"
"8527390100";"85273910"
"8527900100";"85279090"
"8528209900";"85281300"
"8529900599";"85299020"
"8531209900";"85312000"
"8531809999";"85318000"
"8532300000";"85323010"
"8533100000";"85331000"
"5304100102";"53041000"
"5304900104";"53049000"
"5304900202";"53049000"
"5304909901";"53049000"
"5304909903";"53049000"
"5305910100";"53059110"
"5305990199";"53059919"
"5308900299";"53089000"
"5309110102";"53091100"
"5310100101";"53101010"
"7103990202";"71039900"
"7103990305";"71039900"
"8434209900";"84342090"
"8438900000";"84389000"
"8439109900";"84391090"
"8439309900";"84393090"
"8708940300";"87089493"
"8708990100";"87089900"
"8708991500";"87089900"
"8709110100";"87091100"
"6403590202";"64035900"
"6406999999";"64069990"
"6501000200";"65010000"
"6502000100";"65020010"
"6504000200";"65040090"
"6504009900";"65040090"
"6506109900";"65061000"
"6506920000";"65069200"
"6507000000";"65070000"
"6602000000";"66020000"
"6603100000";"66031000"
"6701000300";"67010000"
"9613300100";"96133000"
"9613800102";"96138000"
"9613900000";"96139000"
"9615190000";"96151900"
"9615909901";"96159000"
"9616109900";"96161000"
"9616200000";"96162000"
"7002320100";"70023200"
"7103990501";"71039900"
"7103990602";"71039900"
"7103990702";"71039900"
"7103990802";"71039900"
"7103999900";"71039900"
"7104100100";"71041000"
"7104200100";"71042010"
"7108110000";"71081100"
"7108130300";"71081391"
"7109000200";"71090000"
"7110110000";"71101100"
"7110190300";"71101990"
"7110310000";"71103100"
"7110390000";"71103900"
"8710000000";"87100000"
"8711100100";"87111000"
"8711209900";"87112090"
"8716400100";"87164000"
"8716400300";"87164000"
"8802120100";"88021210"
"8802300301";"88023031"
"5513190000";"55131900"
"5513220000";"55132200"
"5513230000";"55132300"
"5513410000";"55134100"
"5513430000";"55134300"
"8107109900";"81071090"
"8108100100";"81081000"
"8108909901";"81089000"
"8108909903";"81089000"
"8109100200";"81091000"
"8111000300";"81110090"
"8112119900";"81121100"
"8113009900";"81130090"
"8201500000";"82015000"
"8202100100";"82021000"
"8202999901";"82029990"
"8203200200";"82032090"
"8203209900";"82032090"
"8205100101";"82051000"
"8205591000";"82055900"
"8205609900";"82056000"
"7004100201";"70042000"
"7004109900";"70042000"
"7004909900";"70049000"
"7005100100";"70051000"
"7005210202";"70052100"
"7005290100";"70052900"
"7005300101";"70053000"
"7006009999";"70060000"
"7007190000";"70071900"
"7008000100";"70080000"
"2914701000";"29147019"
"2915110000";"29151100"
"2915391300";"29153939"
"2915391800";"29153939"
"2915391900";"29153939"
"9503900200";"95039090"
"9504100100";"95041010"
"9504900200";"95049000"
"9504900400";"95049000"
"9506210000";"95062100"
"9506990500";"95069900"
"9506999900";"95069900"
"9601900000";"96019000"
"9603900200";"96039000"
"9608109900";"96081000"
"8414900100";"84149010"
"8415819900";"84158190"
"8415900100";"84159000"
"8416300200";"84163000"
"8417100200";"84171020"
"8417809900";"84178090"
"8417900000";"84179000"
"8418300000";"84183000"
"8418500200";"84185010"
"8418910000";"84189100"
"8540490000";"85407900"
"8704210200";"87042110"
"8705100000";"87051000"
"8706000200";"87060090"
"8707100200";"87079090"
"8708290200";"87082919"
"8708290500";"87082919"
"8708290600";"87082993"
"8708500300";"87085010"
"5403200199";"54032090"
"7216220000";"72162200"
"7216509902";"72165000"
"7216509903";"72165000"
"7219210000";"72192100"
"7219220000";"72192200"
"7219230000";"72192300"
"7219249900";"72192400"
"7219320000";"72193200"
"7222200100";"72222000"
"8448329905";"84483290"
"8448329906";"84483250"
"8448330000";"84483310"
"6815919900";"68159190"
"6902200102";"69022092"
"6902209902";"69022092"
"6903200300";"69032030"
"6903900300";"69039011"
"6903909900";"69039099"
"6905100000";"69051000"
"6906000000";"69060000"
"6908900199";"69089000"
"6909110100";"69091100"
"6910900000";"69109000"
"6913900200";"69139000"
"6913909900";"69139000"
"6914100000";"69141000"
"6914900101";"69149000"
"6914900200";"69149000"
"7001000101";"70010000"
"7001000199";"70010000"
"7001000200";"70010000"
"7002100100";"70021000"
"5702320000";"57023200"
"5702390000";"57023900"
"5704100101";"57041000"
"5704100199";"57041000"
"5704109900";"57041000"
"5704900199";"57049000"
"5801100100";"58011000"
"5801210100";"58012100"
"5801240200";"58012400"
"5801250200";"58012500"
"5801319900";"58013100"
"5801339900";"58013300"
"7224100100";"72241000"
"7225500000";"72255000"
"5404100199";"54041090"
"5404909900";"54049000"
"5405009999";"54050000"
"5407420200";"54074200"
"5407710200";"54077100"
"5407730100";"54077300"
"5407810200";"54078100"
"5407920100";"54079200"
"7117909906";"71179000"
"7117909909";"71179000"
"7201109900";"72011000"
"8448590100";"84485910"
"8448590200";"84485929"
"8449009000";"84490091"
"8451219900";"84512100"
"8451409900";"84514090"
"8452400100";"84524000"
"8452900199";"84529011"
"8453800000";"84538000"
"9006690000";"90066900"
"9006910300";"90069110"
"9007299900";"90072090"
"9008209900";"90082090"
"9009220000";"90092200"
"9009900000";"90099090"
"9010200200";"90105090"
