date	f3	f5	f10	t10	cds	imvol	mexembig	embig	spread	policy	vix	mxnspot	mxn1m	mxn3m	mxn1yr	move	fedeffect
2/9/2009	7.058	7.584	8.023	2.9844	361.4	24.927	398	671.736	-273.736	7.77	43.64	14.2035	14.293595	14.459206	15.065262	170.2	0.22
2/10/2009	7.195	7.778	8.279	2.8136	393.1	26.378	424	693.265	-269.265	7.75	46.67	14.5253	14.617112	14.795269	15.42344	172.3	0.24
2/11/2009	7.284	7.948	8.436	2.7537	401.1	26.843	451	703.864	-252.864	7.75	44.53	14.4945	14.585529	14.7608	15.399868	157	0.22
2/12/2009	7.33	7.979	8.432	2.7824	416.1	27.032	462	715.148	-253.148	7.75	41.25	14.4716	14.56252	14.7341	15.374573	151	0.23
2/13/2009	7.154	7.732	8.069	2.8894	410	24.983	440	697.75	-257.75	7.76	42.93	14.5585	14.646361	14.806689	15.416062	158.7	0.22
2/16/2009	7.152	7.709	8.15	2.8895	412.7	25.632				7.76		14.5	14.586614	14.744535	15.342196		
2/17/2009	7.182	7.69	8.173	2.6479	439.4	25.952	466	729.05	-263.05	7.76	48.66	14.7127	14.804669	14.9656	15.586932	163.2	0.25
2/18/2009	7.136	7.652	8.069	2.7554	419.1	24.722	450	720.63	-270.63	7.76	48.46	14.6206	14.710719	14.86818	15.48916	159.2	0.23
2/19/2009	7.079	7.583	7.938	2.8531	406	23.868	430	700.279	-270.279	7.77	47.08	14.7622	14.849974	15.0094	15.597684	161.9	0.21
2/20/2009	7.259	7.791	8.348	2.7879	446.9	25.433	433	705.688	-272.688	7.52	49.3	14.7774	14.873341	15.034943	15.745285	165.5	0.2
2/23/2009	7.489	8.035	8.611	2.7536	470	25.612	444	713.424	-269.424	7.52	52.62	14.9525	15.048387	15.220078	15.933478	157.4	0.19
2/24/2009	7.429	8.009	8.435	2.7951	445	25.997	436	713.459	-277.459	7.51	45.49	14.8275	14.920331	15.090629	15.802677	154.4	0.21
2/25/2009	7.421	8.037	8.432	2.9263	443.88	25.222	416	699.392	-283.392	7.51	44.67	14.9498	15.051492	15.216512	15.942356	164.3	0.21
2/26/2009	7.429	8.055	8.428	2.9908	439.62	24.692	417	693.565	-276.565	7.5	44.66	14.9674	15.070077	15.242547	15.959288	163	0.22
2/27/2009	7.457	8.14	8.565	3.0131	458.23	24.978	429	693.208	-264.208	7.53	46.35	15.255	15.3625	15.539384	16.272594	166.6	0.22
3/2/2009	7.563	8.307	8.816	2.8624	494.45	26.433	458	711.865	-253.865	7.5	52.65	15.4225	15.54	15.71625	16.484294	164	0.22
3/3/2009	7.581	8.387	8.81	2.8771	477.62	25.478	460	718.297	-258.297	7.5	50.93	15.345	15.4537	15.625	16.381751	164.9	0.2
3/4/2009	7.567	8.36	8.751	2.9745	462.39	23.743	453	708.969	-255.969	7.5	47.56	15.2408	15.33705	15.5058	16.22479	166.3	0.21
3/5/2009	7.631	8.431	8.775	2.8115	477	23.013	485	732.528	-247.528	7.5	50.17	15.3924	15.5044	15.6574	16.358586	162.2	0.2
3/6/2009	7.576	8.421	8.771	2.8717	478.68	22.775	483	733.98	-250.98	7.5	49.33	15.1942	15.303	15.4635	16.107625	159.2	0.2
3/9/2009	7.555	8.436	8.837	2.8589	484.51	22.635	485	732.11	-247.11	7.5	49.68	15.5668	15.678675	15.8418	16.514671	160.5	0.2
3/10/2009	7.481	8.371	8.738	3.0044	452.25	21.695	468	716.538	-248.538	7.5	44.37	15.2543	15.3608	15.52305	16.180734	153.4	0.2
3/11/2009	7.386	8.24	8.51	2.9048	439	21.08	470	713.788	-243.788	7.5	43.61	15.0931	15.1906	15.3531	15.994697	147	0.19
3/12/2009	7.244	8.077	8.36	2.8535	419.11	20.653	454	708.505	-254.505	7.5	41.18	14.7212	14.8167	14.9712	15.596165	146.3	0.18
3/13/2009	7.166	7.967	8.317	2.8902	407.4	20.48	448	699.807	-251.807	7.51	42.36	14.5221	14.61625	14.763992	15.391678	143.8	0.15
3/16/2009			8.317	2.9529	394.71	21.533	434	688.304	-254.304		43.74	14.254	14.344	14.4918	15.099	140.9	0.2
3/17/2009	7.121	7.716	8.228	3.0066	406.95	21.85	434	683.454	-249.454	7.5	40.8	14.051	14.139875	14.28125	14.8985	142.7	0.2
3/18/2009	7.103	7.663	8.129	2.533	392.07	22.095	449	708.317	-259.317	7.51	40.06	13.9398	14.0248	14.1698	14.792416	142.9	0.18
3/19/2009	7.055	7.729	8.22	2.6023	390.55	23.92	432	686.716	-254.716	7.54	43.68	14.24	14.3245	14.466125	15.09	125.6	0.17
3/20/2009	6.837	7.53	7.97	2.6344	400	23.343	433	687.767	-254.767	6.77	45.89	14.1712	14.2477	14.3842	14.966673	124	0.18
3/23/2009	6.651	7.311	7.898	2.6523	385.16	22.667	431	680.283	-249.283	6.77	43.23	14.2733	14.36105	14.487925	15.057961	119	0.17
3/24/2009	6.582	7.228	7.794	2.701	392.55	22.885	434	676.254	-242.254	6.77	42.93	14.3565	14.443	14.571625	15.136039	119.3	0.17
3/25/2009	6.556	7.192	7.753	2.7844	391.95	21.093	433	670.738	-237.738	6.76	42.25	14.2305	14.3155	14.450875	15.012078	118.3	0.17
3/26/2009	6.578	7.225	7.784	2.7389	371.67	19.92	423	668.186	-245.186	6.76	40.36	14.1917	14.2757	14.41145	14.982564	120.5	0.16
3/27/2009	6.608	7.279	7.881	2.7571	373.5	19.15	426	667.557	-241.557	6.76	41.04	14.3479	14.4304	14.5694	15.147329	117.9	0.15
3/30/2009	6.533	7.251	7.891	2.7117	402.21	20.005	440	680.26	-240.26	6.76	45.54	14.2879	14.3789	14.511275	15.093932	116.9	0.16
3/31/2009	6.433	7.13	7.821	2.6629	380.6	19.48	441	679.983	-238.983	6.79	44.14	14.1722	14.258575	14.3902	14.954071	117.3	0.16
4/1/2009	6.299	6.992	7.67	2.6539	365.03	19.555	438	677.688	-239.688	6.76	42.28	13.9025	13.984	14.117	14.674657	112.6	0.16
4/2/2009	6.226	6.945	7.71	2.7662	331.23	19.835	397	656.247	-259.247	6.76	42.04	13.752	13.832283	13.963	14.520924	111.7	0.16
4/3/2009	6.196	6.923	7.707	2.8853	294.91	19.34	369	630.383	-261.383	6.76	39.7	13.56	13.640282	13.77025	14.330801	119.7	0.13
4/6/2009	6.201	6.91	7.745	2.9223	299.855	19.465	362	621.844	-259.844	6.76	40.93	13.5862	13.6632	13.793325	14.3562	122.9	0.14
4/7/2009	6.207	6.906	7.74	2.8965	308.275	19.108	370	628.154	-258.154	6.77	40.39	13.4687	13.5442	13.674325	14.232886	118.5	0.14
4/8/2009	6.183	6.877	7.7	2.8559	292	18.877	369	623.974	-254.974	6.78	38.85	13.3632	13.439488	13.56195	14.142391	119.7	0.14
4/9/2009			7.7	2.9207	280.07	18.715	358	611.247	-253.247		36.53	13.0893	13.163934	13.28555	13.852681	119.7	0.14
4/10/2009			7.7	2.9226	280.1	18.705						13.1162	13.190874	13.31245	13.880089		0.15
4/13/2009	6.117	6.803	7.531	2.8579	281.73	19.135	353	609.478	-256.478	6.77	37.81	13.1055	13.178005	13.3	13.838326	116.4	0.13
4/14/2009	6.09	6.812	7.552	2.7845	281	19.677	363	615.329	-252.329	6.79	37.67	13.2108	13.286512	13.402925	13.942279	107.7	0.16
4/15/2009	6.102	6.869	7.607	2.7644	289.71	19.017	371	612.28	-241.28	6.78	36.17	13.0165	13.089911	13.20775	13.744987	105.6	0.16
4/16/2009	6.094	6.864	7.58	2.8303	283.68	18.53	360	599.011	-239.011	6.79	35.79	13.0891	13.1561	13.278975	13.812735	109	0.15
4/17/2009	6.049	6.811	7.577	2.9451	281.745	17.295	358	588.57	-230.57	6.04	33.94	13.1282	13.194401	13.3132	13.830722	115.8	0.13
4/20/2009	6.037	6.884	7.707	2.8359	306.35	18.733	383	607.376	-224.376	6.03	39.18	13.4103	13.4768	13.602052	14.135818	115.1	0.14
4/21/2009	6.044	6.922	7.698	2.8969	305.065	18.51	384	603.698	-219.698	6.04	37.14	13.1486	13.222545	13.34035	13.861148	115.8	0.15
4/22/2009	6.053	6.956	7.656	2.9397	307.155	18.32	374	596.283	-222.283	6.01	38.1	13.212	13.285319	13.4065	13.943674	120.2	0.15
4/23/2009	6.062	6.986	7.678	2.9193	303.225	17.9	372	599.138	-227.138	6	37.15	13.1801	13.246799	13.3701	13.904209	120.2	0.17
4/24/2009	6.058	7.021	7.726	2.9903	296.165	18.085	358	588.114	-230.114	5.99	36.82	13.3405	13.4085	13.53175	14.046649	125.8	0.16
4/27/2009	6.11	7.143	7.879	2.9083	325.5	23.84	377	597.729	-220.729	6	38.32	14.0505	14.125	14.254	14.796246	125.8	0.17
4/28/2009	6.08	7.12	7.816	3.0073	323.855	23.53	361	587.909	-226.909	6	37.95	13.8197	13.899397	14.0272	14.559463	122.6	0.16
4/29/2009	5.967	7.049	7.759	3.1073	293.605	21.975	351	572.752	-221.752	6.01	36.08	13.7197	13.7922	13.9157	14.43067	120.7	0.18
4/30/2009	5.908	6.96	7.758	3.1187	299.355	22.647	350	562.094	-212.094	6.03	36.5	13.8408	13.921215	14.0523	14.568614	124.2	0.2
5/1/2009			7.758	3.1533	300.055	22.425	344	557.377	-213.377		35.3	13.7786	13.855048	13.9901	14.502251	129.2	0.22
5/4/2009	5.893	6.917	7.727	3.1514	268.025	22.993	334	547.818	-213.818	6	34.53	13.234	13.315	13.4405	13.922208	127.8	0.22
5/5/2009	5.843	6.886	7.613	3.1592	256.21	22.522	323	536.469	-213.469	6	33.36	13.2649	13.34215	13.4634	13.955678	125.4	0.2
5/6/2009	5.805	6.866	7.56	3.1612	238.065	21.62	306	518.542	-212.542	6	32.45	13.1411	13.211695	13.329725	13.824168	125.2	0.18
5/7/2009	5.808	6.858	7.589	3.3341	234.42	21.46	294	499.303	-205.303	6	33.44	13.1587	13.228912	13.3417	13.819501	129.1	0.18
5/8/2009	5.81	6.863	7.591	3.2856	229.945	21.3	296	498.718	-202.718	6.02	32.05	13.0316	13.097465	13.2061	13.668865	130.5	0.17
5/11/2009	5.884	6.882	7.698	3.1654	244.725	21.265	314	512.711	-198.711	6.01	32.87	13.276	13.345325	13.4505	13.928637	124.7	0.17
5/12/2009	6.06	6.906	7.811	3.1727	254.265	21.79	314	517.797	-203.797	6.03	31.8	13.221	13.286162	13.393	13.855865	126.3	0.16
5/13/2009	6	6.851	7.77	3.1195	267.25	23.15	326	529.312	-203.312	6.03	33.65	13.339	13.404041	13.5105	13.968126	126.2	0.16
5/14/2009	5.936	6.747	7.688	3.0884	259.83	21.81	313	528.309	-215.309	6.03	31.37	13.1993	13.263918	13.3678	13.830916	123.5	0.16
5/15/2009	5.907	6.669	7.678	3.1341	260	21.555	308	527.145	-219.145	5.27	33.12	13.26	13.324577	13.4315	13.888682	122.3	0.17
5/18/2009	5.867	6.596	7.61	3.23	243.49	20.042	293	514.362	-221.362	5.27	30.24	13.0204	13.089755	13.1944	13.68165	122.1	0.16
5/19/2009	5.887	6.594	7.598	3.243	238.99	19.8	286	504.973	-218.973	5.26	28.8	12.9465	13.011997	13.1185	13.6115	122.7	0.15
5/20/2009	5.915	6.622	7.654	3.1912	224.695	19.1	286	502.344	-216.344	5.26	29.03	13.01	13.07225	13.185	13.6875	122.6	0.14
5/21/2009	5.954	6.727	7.744	3.3644	238.21	19.895	281	495.773	-214.773	5.25	31.35	13.1108	13.173339	13.28255	13.7813	129.8	0.17
5/22/2009	5.943	6.787	7.775	3.4495	238.685	19.897	278	489.65	-211.65	5.25	32.63	13.1897	13.262692	13.3602	13.85095	147.2	0.17
5/25/2009	5.932	6.785	7.755	3.4496	238.7	19.745				5.25		13.145	13.209	13.3155			
5/26/2009	5.939	6.781	7.783	3.5467	235.96	20.182	269	482.351	-213.351	5.25	30.62	13.1705	13.24351	13.34075	13.82925	146.1	0.18
5/27/2009	5.989	6.879	8.022	3.7381	227.48	20.013	251	462.676	-211.676	5.24	32.36	13.2682	13.33395	13.4457	13.9522	163.8	0.17
5/28/2009	6.015	6.955	8.069	3.6122	228.36	19.967	254	465.355	-211.355	5.25	31.67	13.2142	13.283138	13.3927	13.9142	167.5	0.17
5/29/2009	5.981	6.953	7.989	3.4594	219.12	19.92	270	478.079	-208.079	5.27	28.92	13.1506	13.216614	13.3271	13.8506	165.4	0.19
6/1/2009	5.982	6.969	8.011	3.6726	201.1	20.11	234	446.662	-212.662	5.25	30.04	13.2358	13.301447	13.4133	13.9358	190.3	0.21
6/2/2009	5.962	6.954	7.969	3.6127	203.84	20.147	253	450.707	-197.707	5.25	29.63	13.1697	13.237691	13.3457	13.8647	183.9	0.2
6/3/2009	5.953	6.931	7.937	3.5398	215.31	20.01	269	459.374	-190.374	5.25	31.02	13.3381	13.4001	13.5196	14.04185	162.9	0.21
6/4/2009	5.98	6.925	7.935	3.7099	210.29	18.743	260	446.126	-186.126	5.25	30.18	13.1958	13.2613	13.36805	13.8813	169	0.2
6/5/2009	6.052	7.013	8.026	3.8279	204	17.927	251	430.995	-179.995	5.25	29.62	13.2965	13.356875	13.4695		183.4	0.21
6/8/2009	6.149	7.095	8.107	3.8736	213.45	18.525	250	429.798	-179.798	5.25	29.77	13.4532	13.5172	13.6282	14.14195	183	0.21
6/9/2009	6.208	7.179	8.179	3.8559	212.635	19.022	247	428.801	-181.801	5.25	28.27	13.6043	13.67405	13.7828	14.3033	175.3	0.18
6/10/2009	6.279	7.255	8.282	3.9455	217.515	19.14	258	423.834	-165.834	5.25	28.46	13.58	13.64625	13.762625		178.4	0.18
6/11/2009	6.276	7.287	8.256	3.8543	212.59	18.827	270	427.612	-157.612	5.25	28.11	13.3802	13.4418	13.5535	14.0607	171.7	0.17
6/12/2009	6.247	7.238	8.236	3.7916	208.29	18.563	266	430.933	-164.933	5.25	28.15	13.4038	13.4643	13.57555		171.8	0.17
6/15/2009	6.215	7.227	8.24	3.7113	217.235	18.33	272	440.837	-168.837	5.25	30.81	13.3673	13.4275	13.5388	14.0418	166.5	0.22
6/16/2009	6.226	7.266	8.263	3.6588	227.84	17.95	280	447.523	-167.523	5.25	32.68	13.4886	13.5546	13.66785	14.17485	167.2	0.22
6/17/2009	6.246	7.334	8.321	3.6882	232.12	18.095	289	461.087	-172.087	5.25	31.54	13.4185	13.48225	13.599	14.109	170.1	0.24
6/18/2009	6.213	7.285	8.233	3.8277	228.245	17.065	284	449.107	-165.107	5.27	30.03	13.3905	13.452	13.568	14.0755	187.3	0.25
6/19/2009	6.173	7.236	8.206	3.7808	233.475	16.495	289	453.673	-164.673	4.77	27.99	13.3604	13.4209	13.53915	14.0539	182.3	0.25
6/22/2009	6.213	7.269	8.248	3.681	245.185	16.505	304	469.053	-165.053	4.77	31.17	13.3194	13.3824	13.5009		173.2	0.24
6/23/2009	6.236	7.367	8.297	3.6208	244.26	16.155	299	476.245	-177.245	4.76	30.58	13.3477	13.4132	13.5277	14.0452	173.1	0.24
6/24/2009	6.214	7.346	8.228	3.6851	228.31	16.01	284	467.669	-183.669	4.76	29.05	13.2919	13.3529	13.4704	13.97565	164.9	0.21
6/25/2009	6.062	7.226	8.099	3.5398	222.08	14.77	286	471.079	-185.079	4.77	26.36	13.2179	13.2764	13.3879		161	0.19
6/26/2009	6.01	7.157	8.13	3.5363	217	14.823	281	469.605	-188.605	4.77	25.93	13.2076	13.2671	13.3801		159	0.18
6/29/2009	5.972	7.138	8.153	3.4768	206.325	14.667	274	462.794	-188.794	4.79	25.35	13.1851	13.2491	13.3571		158.4	0.17
6/30/2009	5.949	7.131	8.181	3.5326	207.5	14.44	280	437.17	-157.17	4.86	26.35	13.185	13.2465	13.3565	13.862	162.5	0.22
7/1/2009	5.941	7.119	8.191	3.5365	200.24	13.885	273	432.537	-159.537	4.78	26.22	13.1205	13.1785	13.294		161.6	0.2
7/2/2009	5.916	7.096	8.157	3.4946	210.17	13.432	285	442.265	-157.265	4.77	27.95	13.2489	13.3064	13.41865	13.93265	149.1	0.17
7/3/2009	5.907	7.072	8.163	3.4985	210.405	13.565				4.79		13.2308	13.2878	13.4003			0.16
7/6/2009	5.879	7.012	8.087	3.5063	209.63	13.515	289	442.49	-153.49	4.79	29	13.24	13.302	13.411		148.1	0.18
7/7/2009	5.81	6.929	8.022	3.4544	216.025	13.74	295	445.868	-150.868	4.8	30.85	13.4062	13.4652	13.5767	14.08245	138.6	0.18
7/8/2009	5.746	6.872	7.988	3.3081	231.55	14.358	315	463.776	-148.776	4.79	31.3	13.5316	13.5901	13.7081		136.5	0.16
7/9/2009	6.077	6.854	7.977	3.403	230	14.27	298	448.019	-150.019	4.79	29.78	13.5532	13.6122	13.7257	14.2382	136.5	0.15
7/10/2009	6.067	6.851	7.991	3.3026	240.575	14.92	306	458.125	-152.125	4.79	29.02	13.6879	13.748025	13.8644		135.9	0.15
7/13/2009	6.046	6.837	7.991	3.35	237.275	15.555	295	453.791	-158.791	4.78	26.31	13.7096	13.7746	13.8921		137.8	0.13
7/14/2009	5.994	6.826	8.107	3.4703	232.695	15.615	279	442.057	-163.057	4.78	25.02	13.7482	13.8112	13.929825		145	0.13
7/15/2009	5.973	6.811	8.143	3.6038	224.595	15.05	259	426.069	-167.069	4.79	25.89	13.5448	13.6038	13.7248		151.8	0.14
7/16/2009	5.936	6.747	8.127	3.5689	222.495	14.885	256	426.933	-170.933	4.79	25.42	13.5514	13.6104	13.7274		148.9	0.15
7/17/2009	5.939	6.705	8.118	3.6433	214.36	14.42	245	415.269	-170.269	4.53	24.34	13.3382	13.3952	13.5117		156.3	0.15
7/20/2009	5.941	6.685	8.072	3.6063	199.685	14.475	251	419.478	-168.478	4.52	24.4	13.3006	13.3606	13.4691		149.7	0.15
7/21/2009	5.946	6.665	7.992	3.4824	191.64	14.59	256	426.418	-170.418	4.52	23.87	13.3235	13.381	13.489		143.9	0.14
7/22/2009	6.004	6.661	7.968	3.5443	193.715	14.68	246	416.418	-170.418	4.52	23.47	13.2273	13.2828	13.3948		144.4	0.14
7/23/2009	6.045	6.675	7.956	3.6555	174.825	14.63	223	396.028	-173.028	4.51	23.43	13.245	13.3005	13.411		147.3	0.15
7/24/2009	6.084	6.714	7.961	3.6578	174.365	14.46	226	398.715	-172.715	4.48	23.09	13.2018	13.2598	13.3674		143.6	0.15
7/27/2009	6.176	6.833	8.055	3.7189	169.915	14.49	219	390.786	-171.786	4.51	24.28	13.27	13.324501	13.4365	13.945	143.1	0.16
7/28/2009	6.155	6.826	8.066	3.6856	166	14.26	229	391.776	-162.776	4.51	25.01	13.2013	13.2583	13.3703	13.8838	140.2	0.15
7/29/2009	6.184	6.838	8.118	3.6582	173.5	14.26	239	394.451	-155.451	4.51	25.61	13.2539	13.30755	13.4214	13.9284	139.6	0.17
7/30/2009	6.224	6.851	8.102	3.6074	164.715	14.073	239	393.29	-154.29	4.52	25.4	13.2649	13.3194	13.4304	13.9399	139.1	0.17
7/31/2009	6.272	6.876	8.125	3.4796	162.5	13.835	250	402.36	-152.36	4.58	25.92	13.1917	13.248275	13.357825	13.87295	138.5	0.18
8/3/2009	6.39	6.915	8.172	3.6333	144.245	14.05	229	379.07	-150.07	4.51	25.56	13.1024	13.1614	13.2684	13.7774	141.1	0.18
8/4/2009	6.39	6.955	8.134	3.6845	146.255	14.225	215	367.511	-152.511	4.52	24.89	13.1257	13.1827	13.2917	13.8107	141	0.17
8/5/2009	6.477	7.004	8.116	3.7459	146.995	14.415	202	356.556	-154.556	4.53	24.9	13.04	13.093875	13.2065	13.725	145.4	0.17
8/6/2009	6.504	7.041	8.132	3.7501	147.415	15.077	209	360.575	-151.575	4.52	25.67	13.0323	13.08455	13.1943		147.7	0.17
8/7/2009	6.56	7.089	8.16	3.8502	142.48	15.288	196	350.043	-154.043	4.51	24.76	12.954	13.005	13.115	13.62175	153.4	0.17
8/10/2009	6.557	7.126	8.179	3.7765	143.375	15.23	212	360.166	-148.166	4.51	24.99	12.9229	12.975828	13.0809	13.585817	149.1	0.17
8/11/2009	6.58	7.118	8.186	3.6677	161.06	15.048	228	372.181	-144.181	4.5	25.99	13.0239	13.07565	13.18115	13.69115	149.9	0.16
8/12/2009	6.646	7.156	8.222	3.7172	161.835	14.955	221	374.061	-153.061	4.51	25.45	12.9595	13.01	13.1215	13.627	147.5	0.15
8/13/2009	6.658	7.171	8.263	3.595	159	14.23	232	383.193	-151.193	4.53	24.71	12.8679	12.9179	13.0239	13.5359	145.8	0.15
8/14/2009	6.573	7.137	8.208	3.5688	163	13.915	233	386.055	-153.055	4.53	24.27	12.8465	12.89505	12.9995	13.510249	144.7	0.15
8/17/2009	6.494	7.095	8.124	3.4684	171	14.39	244	395.091	-151.091	4.54	27.89	13.0124	13.06415	13.1639	13.6699	144.2	0.17
8/18/2009	6.556	7.129	8.125	3.5092	164.22	14.278	237	389.043	-152.043	4.54	26.18	12.925	12.97515	13.07575	13.581	136.7	0.17
8/19/2009	6.532	7.136	8.116	3.4517	167.12	14.215	245	394.469	-149.469	4.52	26.26	12.8825	12.9315	13.0345	13.5375	136	0.17
8/20/2009	6.528	7.154	8.159	3.4313	165.44	13.595	252	395.352	-143.352	4.52	25.09	12.8864	12.9359	13.0359		131.9	0.17
8/21/2009	6.513	7.359	8.131	3.5649	163.695	13.185	240	379.809	-139.809	4.52	25.01	12.833	12.8825	12.982	13.478418	132.3	0.16
8/24/2009	6.518	7.366	8.152	3.4755	164.635	13.083	247	382.479	-135.479	4.52	25.14	12.9374	12.9899	13.0899	13.5874	131.1	0.16
8/25/2009	6.525	7.408	8.169	3.4348	168	13.325	261	386.998	-125.998	4.51	24.92	13.0002	13.0519	13.1517	13.6577	130.1	0.15
8/26/2009	6.565	7.452	8.207	3.4329	173.935	14.227	270	389.163	-119.163	4.51	24.95	13.159	13.21	13.318	13.8315	125.5	0.15
8/27/2009	6.561	7.419	8.182	3.4531	172.315	14.07	263	387.025	-124.025	4.51	24.68	13.2322	13.2817	13.38545	13.9047	125.4	0.14
8/28/2009	6.548	7.414	8.13	3.4456	171.5	14.045	265	389.121	-124.121	4.52	24.76	13.2478	13.2988	13.4053	13.9288	129.1	0.14
8/31/2009	6.581	7.432	8.156	3.3975	178.19	14.408	271	391.525	-120.525	4.55	26.01	13.3633	13.415238	13.5198	14.04445	130.7	0.15
9/1/2009	6.61	7.459	8.201	3.3625	190.53	15.413	282	394.283	-112.283	4.52	29.15	13.6806	13.735538	13.8386	14.3696	135	0.15
9/2/2009	6.555	7.427	8.184	3.3056	186.155	16.515	282	401.843	-119.843	4.54	28.9	13.6523	13.706	13.8093	14.3448	137.6	0.16
9/3/2009	6.463	7.392	8.136	3.344	174.31	16.507	269	392.011	-123.011	4.52	27.1	13.5366	13.58835	13.69285	14.2166	134.1	0.15
9/4/2009	6.463	7.309	8.03	3.4378	171.56	16.368	262	386.928	-124.928	4.53	25.26	13.3631	13.4146	13.5181	14.0346	127.6	0.15
9/7/2009	6.395	7.264	7.971	3.4415	170.6	16.4				4.51		13.3573	13.4078	13.5123			
9/8/2009	6.381	7.306	8.02	3.4823	158.505	16.208	240	368.414	-128.414	4.52	25.62	13.3569	13.4124	13.51015	14.0289	123.2	0.15
9/9/2009	6.422	7.331	8.029	3.4711	161.105	16.298	239	364.799	-125.799	4.52	24.32	13.4595	13.514	13.616	14.1395	114.6	0.15
9/10/2009	6.434	7.346	8.008	3.3472	159.895	16.61	246	375.771	-129.771	4.53	23.55	13.368	13.41925	13.5245	14.046	117.4	0.16
9/11/2009	6.468	7.367	8.042	3.347	157.085	15.99	235	367.696	-132.696	4.52	24.15	13.3372	13.39075	13.4957	14.0197	114.7	0.15
9/14/2009	6.499	7.511	8.084	3.4208	150.8	16.02	217	358.032	-141.032	4.52	23.86	13.3741	13.430075	13.5336	14.0596	116.5	0.16
9/15/2009	6.516	7.495	8.073	3.4541	146.155	15.488	216	345.114	-129.114	4.53	23.42	13.2896	13.3431	13.4486	13.9766	119.6	0.17
9/16/2009			8.073	3.469	133.71	15.23	200	328.066	-128.066		23.69	13.1918	13.2463	13.3493	13.8718	123.7	0.17
9/17/2009	6.542	7.537	8.062	3.3836	142.62	15.177	211	334.27	-123.27	4.55	23.65	13.2754	13.3284	13.4364	13.9654	121.8	0.16
9/18/2009	6.606	7.577	8.107	3.4632	146.96	15.222	215	328.345	-113.345	4.55	23.92	13.2758	13.328925	13.437925	13.9758	121.4	0.16
9/21/2009	6.659	7.595	8.125	3.4799	152.415	15.405	227	329.845	-102.845	4.53	24.06	13.3795	13.43248	13.544	14.0915	118.4	0.15
9/22/2009	6.637	7.52	8.074	3.4445	146.88	15.37	225	329.954	-104.954	4.52	23.08	13.3409	13.397431	13.5056	14.0499	118	0.15
9/23/2009	6.59	7.437	7.995	3.4184	151.185	15.182	226	332.083	-106.083	4.52	23.49	13.3699	13.4244	13.5379	14.0819	111.9	0.15
9/24/2009	6.564	7.393	7.93	3.3813	160.345	15.06	229	339.139	-110.139	4.51	24.95	13.5058	13.5598	13.6723	14.2268	109.8	0.14
9/25/2009	6.581	7.388	7.924	3.3184	166.67	15.12	245	346.466	-101.466	4.52	25.61	13.5625	13.618	13.73095	14.285	110.7	0.13
9/28/2009	6.608	7.384	7.902	3.2797	164.33	15.29	247	348.624	-101.624	4.53	24.88	13.5548	13.6113	13.7278	14.2773	109.9	0.13
9/29/2009	6.591	7.363	7.905	3.2906	161.06	15.23	247	346.313	-99.313	4.57	25.19	13.5364	13.59735	13.71485	14.2764	115.2	0.11
9/30/2009	6.579	7.367	7.914	3.3053	157	15.06	234	337.983	-103.983	4.66	25.61	13.5115	13.5715	13.688	14.244	113.8	0.07
10/1/2009	6.612	7.376	7.924	3.179	163.125	15.23	249	351.322	-102.322	4.52	28.27	13.762	13.8195	13.934675	14.50575	112.6	0.11
10/2/2009	6.58	7.333	7.884	3.2188	166.465	15.235	248	348.31	-100.31	4.54	28.68	13.64	13.6965	13.8105	14.3675	107.8	0.13
10/5/2009	6.429	7.238	7.83	3.2205	153.44	14.847	227	335.805	-108.805	4.52	26.84	13.612	13.67	13.7785	14.327	105.7	0.13
10/6/2009	6.473	7.252	7.795	3.2552	146.075	14.615	220	326.941	-106.941	4.52	25.7	13.4674	13.5234	13.6339	14.1849	107.2	0.12
10/7/2009	6.429	7.239	7.796	3.182	148.5	14.32	229	333.237	-104.237	4.52	24.68	13.3678	13.4221	13.5368	14.08655	105.1	0.13
10/8/2009	6.425	7.227	7.751	3.2477	145.26	14.025	217	317.774	-100.774	4.53	24.18	13.2512	13.3057	13.41645	13.9627	101.8	0.12
10/9/2009	6.444	7.28	7.79	3.3802	144.84	13.925	208	305.959	-97.959	4.53	23.12	13.307	13.3675	13.4735	14.0195	114.7	0.12
10/12/2009	6.465	7.3	7.755	3.3783	143.51	13.875				4.53	23.01	13.2495	13.31	13.4155			
10/13/2009	6.524	7.379	7.774	3.3468	145	14.005	213	314.427	-101.427	4.52	22.99	13.1187	13.1762	13.2837	13.82995	111.1	0.12
10/14/2009	6.498	7.344	7.803	3.4136	138.87	14.49	202	302.284	-100.284	4.52	22.86	13.0726	13.1276	13.2406	13.7851	115.4	0.12
10/15/2009	6.51	7.367	7.886	3.4565	145.5	14.39	200	301.656	-101.656	4.55	21.72	13.0812	13.1342	13.24245	13.78795	117.8	0.13
10/16/2009	6.512	7.372	7.901	3.4115	148.63	14.115	204	308.957	-104.957	4.59	21.43	13.111	13.144875	13.27275	13.8175	117.4	0.12
10/19/2009	6.526	7.4	7.961	3.3891	145.96	13.82	208	311.64	-103.64	4.55	21.49	12.9411	12.9961	13.1016	13.6461	114.7	0.12
10/20/2009	6.555	7.458	7.962	3.3407	147.05	14.815	214	316.536	-102.536	4.55	20.9	13.0434	13.0974	13.20415	13.7559	108.9	0.12
