PMDB,PT,PSDB,PP,PR,PSD,PSB,DEM,PRB,PDT,PTB,SD,PTN,PCdoB,PSC,PPS,PHS,PV,PSOL,PROS,REDE,PTdoB,PEN,PSL,PMB,PRP,ano,municipio_codigo,cargo_codigo,partido_codigo,coligacao,latitude,longitude,pobres,idhm,rendapercapita,populacao,estado,municipio,cargo,tipo,partido,coligacao_nome,coligacao_partidos,codigo_ibge,candidaturas_mun
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,493,11,,1,-9.1968699,-63.180901,17.610001,.61400002,411.35999,8309,RO,ITAPUÃ DO OESTE,PREFEITO,COLIGACAO,PMDB,ITAPUÃ NO RUMO CERTO,PMDB / DEM / PRB,,4
0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,515,11,,1,-11.6961,-61.995098,32.25,.634,346.38,9668,RO,NOVO HORIZONTE DO OESTE,PREFEITO,COLIGACAO,PP,NOVO HORIZONTE NAO PODE PARAR,PP / PTB / PTN / PR / PSD / PSDB / PRP / PMN / DEM / PV / PPS,,2
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,515,11,,1,-11.6961,-61.995098,32.25,.634,346.38,9668,RO,NOVO HORIZONTE DO OESTE,PREFEITO,COLIGACAO,PRB,POR UM NOVO HORIZONTE MELHOR,PRB / PDT / PT / PMDB / PSDC / PSB,,2
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2016,531,11,,1,-11.4253,-61.9482,21.08,.65799999,455.53,3405,RO,CASTANHEIRAS,PREFEITO,COLIGACAO,PSDB,RENOVAR É PRECISO,PSDB / PMDB / PDT / PTB / PSL / PSC / PR / PV / PTdoB / SD / PSD,,2
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,531,11,,1,-11.4253,-61.9482,21.08,.65799999,455.53,3405,RO,CASTANHEIRAS,PREFEITO,COLIGACAO,PP,CASTANHEIRAS NÃO PODE PARAR,PP / PT / PSB / PHS / PROS,,2
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,558,11,,1,-10.4465,-62.135201,30.25,.62699997,432.03,7675,RO,VALE DO PARAÍSO,PREFEITO,COLIGACAO,PSDB,VALE DO PARAISO PODE MAIS,PSDB / PDT / PTB / PMDB / PEN / PSB / PSD / PR,,2
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,558,11,,1,-10.4465,-62.135201,30.25,.62699997,432.03,7675,RO,VALE DO PARAÍSO,PREFEITO,COLIGACAO,PP,O TRABALHO CONTINUA,PP / PT / PTN / DEM / PCdoB / PRP,,2
1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,566,11,,1,-11.1261,-62.363899,26.030001,.60900003,380.5,12120,RO,URUPÁ,PREFEITO,COLIGACAO,PMDB,JUNTOS SOMOS FORTES 1,PMDB / DEM / PSB / PTN / PT,,2
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,566,11,,1,-11.1261,-62.363899,26.030001,.60900003,380.5,12120,RO,URUPÁ,PREFEITO,COLIGACAO,PP,UNIDOS SOMOS FORTES,PP / PV / PSDB / PR / PSD / PRP,,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,574,11,,1,-11.029,-62.669601,24.219999,.64300001,527.78998,11656,RO,MIRANTE DA SERRA,PREFEITO,COLIGACAO,PSDC,CORAGEM E TRABALHO POR MIRANTE,PSDC / PMN,,3
1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,574,11,,1,-11.029,-62.669601,24.219999,.64300001,527.78998,11656,RO,MIRANTE DA SERRA,PREFEITO,COLIGACAO,PRB,A FORÇA DA UNIÃO,PRB / PP / PMDB / PSB / PSDB / PEN,,3
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,574,11,,1,-11.029,-62.669601,24.219999,.64300001,527.78998,11656,RO,MIRANTE DA SERRA,PREFEITO,COLIGACAO,PDT,UNIDOS PARA TODOS,PDT / PT / PRP / PTB / SD,,3
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,582,11,,1,-11.8055,-63.0182,29.549999,.59799999,441.13,10744,RO,SERINGUEIRAS,PREFEITO,COLIGACAO,PP,PEQUENOS GESTOS E GRANDES MUNDANÇAS,PP / PSD / PTB / PSDC / PSDB / PSB,,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,582,11,,1,-11.8055,-63.0182,29.549999,.59799999,441.13,10744,RO,SERINGUEIRAS,PREFEITO,COLIGACAO,PDT,RUMO AO PROGRESSO,PDT / PV,,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,582,11,,1,-11.8055,-63.0182,29.549999,.59799999,441.13,10744,RO,SERINGUEIRAS,PREFEITO,COLIGACAO,PT,COM A FORÇA DO POVO,PT / PMDB / DEM / PTN,,3
0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,590,11,,1,-10.2483,-62.353802,32.939999,.58899999,382.60001,9434,RO,THEOBROMA,PREFEITO,COLIGACAO,PRB,TRABALHANDO COM RESPEITO SE FAZ MAIS,PRB / PP / PT / PTB / PTN / PR / PSDC / PSB / PV / PSDB,,2
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,590,11,,1,-10.2483,-62.353802,32.939999,.58899999,382.60001,9434,RO,THEOBROMA,PREFEITO,COLIGACAO,PMDB,O TRABALHO CONTINUA,PMDB / DEM / PDT / PSC / PRP,,2
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,604,11,,1,-11.196,-61.517399,26.139999,.63800001,448.38,9763,RO,MINISTRO ANDREAZZA,PREFEITO,COLIGACAO,PSDC,TODOS POR ANDREAZZA,PSDC / PSB / PP / PRB / PT,,2
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,604,11,,1,-11.196,-61.517399,26.139999,.63800001,448.38,9763,RO,MINISTRO ANDREAZZA,PREFEITO,COLIGACAO,PMDB,UNIDOS POR ANDREAZZA,PMDB / PDT / PTN / PSD,,2
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,612,11,,1,-10.61,-62.737099,27.200001,.59600002,396.35999,10228,RO,GOVERNADOR JORGE TEIXEIRA,PREFEITO,COLIGACAO,PMDB,FAZER MAIS E MELHOR I,PMDB / PT / PPS / PSB / PTB,,3
0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,612,11,,1,-10.61,-62.737099,27.200001,.59600002,396.35999,10228,RO,GOVERNADOR JORGE TEIXEIRA,PREFEITO,COLIGACAO,PRB,JUNTOS SOMOS FORTES,PRB / PDT / PR / DEM / PV / PSDB / PSD / SD,,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,612,11,,1,-10.61,-62.737099,27.200001,.59600002,396.35999,10228,RO,GOVERNADOR JORGE TEIXEIRA,PREFEITO,COLIGACAO,PP,MUDANÇA JÁ,PP / PSDC,,3
1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,620,11,,1,-10.349,-62.904301,22.02,.64600003,499.92999,5597,RO,CACAULÂNDIA,PREFEITO,COLIGACAO,PRB,UM NOVO CAMINHO UMA NOVA ESPERANÇA,PRB / PP / PMDB / PTN / DEM / PV / PSDB / PSD / SD,,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,620,11,,1,-10.349,-62.904301,22.02,.64600003,499.92999,5597,RO,CACAULÂNDIA,PREFEITO,COLIGACAO,PDT,O DESAFIO NOS FORTALECE,PDT / PT / PMN / PSB,,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,639,11,,1,-9.7142897,-63.318802,18.030001,.625,498.48999,16802,RO,ALTO PARAÍSO,PREFEITO,COLIGACAO,PDT,A FORÇA DO POVO,PDT / PT / PTB,,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,639,11,40,0,-9.7142897,-63.318802,18.030001,.625,498.48999,16802,RO,ALTO PARAÍSO,PREFEITO,PARTIDO ISOLADO,PSB,#NULO#,PSB,1100403,3
1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,639,11,,1,-9.7142897,-63.318802,18.030001,.625,498.48999,16802,RO,ALTO PARAÍSO,PREFEITO,COLIGACAO,PP,JUNTOS POR UM ALTO PARAÍSO MELHOR,PP / PRB / DEM / PSDB / PTN / PSD / PSL / PMDB / SD,,3
0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,647,11,,1,-9.6996498,-62.9011,28.5,.64300001,420.60999,3071,RO,RIO CRESPO,PREFEITO,COLIGACAO,PR,HONESTIDADE E TRABALHO,PR / DEM / PRB / PSC / PPS / PSDB / PT,,2
1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,647,11,,1,-9.6996498,-62.9011,28.5,.64300001,420.60999,3071,RO,RIO CRESPO,PREFEITO,COLIGACAO,PP,FORTE É O POVO,PP / PDT / PTB / PMDB / PTN / PSDC / PHS / PMN / PSB / SD,,2
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,655,11,,1,-12.9551,-60.894699,24.02,.61299998,402.14999,8397,RO,CORUMBIARA,PREFEITO,COLIGACAO,PSB,RECONSTRUINDO CORUMBIARA,PSB / PRB / PR / PTN / SD,,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,655,11,,1,-12.9551,-60.894699,24.02,.61299998,402.14999,8397,RO,CORUMBIARA,PREFEITO,COLIGACAO,PT,ADMINISTRAÇÃO PARTICIPATIVA,PT / PDT / PMN,,3
1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,655,11,,1,-12.9551,-60.894699,24.02,.61299998,402.14999,8397,RO,CORUMBIARA,PREFEITO,COLIGACAO,DEM,A VITORIA PARA TODOS,DEM / PP / PTB / PMDB / PSC / PV / PSDB,,3
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,663,11,,1,-10.2458,-63.290001,20.75,.60699999,443.85001,13720,RO,MONTE NEGRO,PREFEITO,COLIGACAO,PDT,MONTE NEGRO PARA TODOS,PDT / DEM / SD,,3
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,663,11,,1,-10.2458,-63.290001,20.75,.60699999,443.85001,13720,RO,MONTE NEGRO,PREFEITO,COLIGACAO,PMDB,UNIDOS PARA RECONSTRUIR MONTE NEGRO,PMDB / PSDC / PHS / PSDB / PMN,,3
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,663,11,,1,-10.2458,-63.290001,20.75,.60699999,443.85001,13720,RO,MONTE NEGRO,PREFEITO,COLIGACAO,PP,UNIDOS POR MONTE NEGRO,PP / PT / PSD / PV / PSC,,3
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,671,11,,1,-10.5712,-63.626598,31.24,.59299999,507.69,11659,RO,CAMPO NOVO DE RONDÔNIA,PREFEITO,COLIGACAO,PSDB,JUNTOS FAREMOS MAIS,PSDB / PSD / PPS / PSB,,3
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,671,11,,1,-10.5712,-63.626598,31.24,.59299999,507.69,11659,RO,CAMPO NOVO DE RONDÔNIA,PREFEITO,COLIGACAO,PRB,O PROGRESSO CONTINUA,PRB / PP / PT / PTB / PR / PV / SD,,3
1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,671,11,,1,-10.5712,-63.626598,31.24,.59299999,507.69,11659,RO,CAMPO NOVO DE RONDÔNIA,PREFEITO,COLIGACAO,PDT,POR UM CAMPO NOVO MELHOR,PDT / PMDB / PSC / PTN / DEM / PSDC,,3
0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,680,11,,1,-9.3606501,-62.584599,19.559999,.61199999,495.31,15111,RO,CUJUBIM,PREFEITO,COLIGACAO,PSD,ELA E O POVO POR UM CUJUBIM NOVO,PSD / PSB / PTN / PTB / PRB / PSDC / PRP,,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,680,11,,1,-9.3606501,-62.584599,19.559999,.61199999,495.31,15111,RO,CUJUBIM,PREFEITO,COLIGACAO,PSDB,JUNTOS SOMOS MAIS FORTES,PSDB / PMN,,4
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2016,680,11,,1,-9.3606501,-62.584599,19.559999,.61199999,495.31,15111,RO,CUJUBIM,PREFEITO,COLIGACAO,PDT,COMPROMISSO COM O POVO,PDT / PCdoB / DEM / PSC / PV / PEN,,4
1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,680,11,,1,-9.3606501,-62.584599,19.559999,.61199999,495.31,15111,RO,CUJUBIM,PREFEITO,COLIGACAO,PMDB,O TRABALHO CONTINUA,PMDB / SD / PP / PT / PR / PPS / PROS,,4
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,698,11,,1,-9.8621502,-62.187599,32.09,.58399999,394.01999,8906,RO,VALE DO ANARI,PREFEITO,COLIGACAO,PSDC,UNIAO TRABALHO E DESENVOLVIMENTO,PSDC / PP / PT / PSD / PR / PSDB / PMN / PRB / PSC,,2
1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,698,11,,1,-9.8621502,-62.187599,32.09,.58399999,394.01999,8906,RO,VALE DO ANARI,PREFEITO,COLIGACAO,PDT,ANARI NÃO PODE PARAR,PDT / PMDB / PTB / DEM / PSB / PRP,,2
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,701,11,,1,-12.1754,-61.603199,25.68,.61699998,343.73001,4381,RO,PARECIS,PREFEITO,COLIGACAO,PMDB,PARECIS NAO PODE PARAR,PMDB / PSDB / PDT / PTB / PSD,,2
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,701,11,,1,-12.1754,-61.603199,25.68,.61699998,343.73001,4381,RO,PARECIS,PREFEITO,COLIGACAO,PSB,JUNTOS POR UM PARECIS MELHOR,PSB / PP / PT / PR,,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,710,11,,1,,,,,,,RO,SÃO FELIPE DO OESTE,PREFEITO,COLIGACAO,PMDB,TODOS POR SAO FELIPE,PMDB / PDT,,3
0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,710,11,,1,,,,,,,RO,SÃO FELIPE DO OESTE,PREFEITO,COLIGACAO,PSB,"POR SÃO FELIPE MELHOR, CONFIAR É PRECISO",PSB / DEM / PTN / PP / PR / PTB,,3
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,710,11,,1,,,,,,,RO,SÃO FELIPE DO OESTE,PREFEITO,COLIGACAO,PT,JUNTOS PODEMOS MAIS,PT / PSDB / SD,,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,728,11,,1,-11.8295,-61.3153,25.190001,.64099997,442.60999,3393,RO,PRIMAVERA DE RONDÔNIA,PREFEITO,COLIGACAO,DEM,"É TEMPO DE RENOVAR, UNIR É PRECISO",DEM / PV,,3
1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,728,11,,1,-11.8295,-61.3153,25.190001,.64099997,442.60999,3393,RO,PRIMAVERA DE RONDÔNIA,PREFEITO,COLIGACAO,PRB,A VONTADE DO POVO,PRB / PP / PT / PTB / PMDB / SD,,3
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,728,11,,1,-11.8295,-61.3153,25.190001,.64099997,442.60999,3393,RO,PRIMAVERA DE RONDÔNIA,PREFEITO,COLIGACAO,PSDB,CONTINUIDADE COM TRANSPARENCIA E HONESTIDADE,PSDB / PSB / PR / PDT,,3
0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,736,11,,1,-12.132,-61.834999,33.84,.59200001,341.22,11701,RO,ALTO ALEGRE DOS PARECIS,PREFEITO,COLIGACAO,PSDB,UM NOVO ALTO ALEGRE COMEÇA AQUI,PSDB / PSD / PP / PSB / PV / PTB / PDT,,2
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,736,11,,1,-12.132,-61.834999,33.84,.59200001,341.22,11701,RO,ALTO ALEGRE DOS PARECIS,PREFEITO,COLIGACAO,PMDB,ALIANÇA POR ALTO ALEGRE,PMDB / PT / PSDC / PR / PMN,,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,744,11,,1,-10.9068,-62.5564,27.74,.58700001,352.23999,7326,RO,NOVA UNIÃO,PREFEITO,COLIGACAO,PT,JUNTOS SOMOS FORTES,PT / PCdoB,,3
1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,744,11,,1,-10.9068,-62.5564,27.74,.58700001,352.23999,7326,RO,NOVA UNIÃO,PREFEITO,COLIGACAO,PP,O PROGRESSO CONTINUA,PP / PDT / PMDB / PR / DEM / PMN / PSB / PV / PTB,,3
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,744,11,,1,-10.9068,-62.5564,27.74,.58700001,352.23999,7326,RO,NOVA UNIÃO,PREFEITO,COLIGACAO,PSDB,NÓS SOMOS DE NOVA UNIÃO,PSDB / PTN / PSD / PPS,,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,752,11,,1,-10.9056,-62.242001,17.73,.64300001,464.45001,4774,RO,TEIXEIRÓPOLIS,PREFEITO,COLIGACAO,PRP,TEIXEIROPOLIS NO RUMO CERTO,PRP / PMDB / PP,,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,752,11,,1,-10.9056,-62.242001,17.73,.64300001,464.45001,4774,RO,TEIXEIRÓPOLIS,PREFEITO,COLIGACAO,PSD,UNIDOS SEREMOS MAIS FORTES I,PSD / PT,,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,779,11,,1,-10.1943,-63.832401,20.83,.616,458.04999,31377,RO,BURITIS,PREFEITO,COLIGACAO,PDT,COMPROMISSO COM O POVO,PDT / PSB,,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,779,11,,1,-10.1943,-63.832401,20.83,.616,458.04999,31377,RO,BURITIS,PREFEITO,COLIGACAO,DEM,A SALVAÇÃO DE BURITIS,DEM / PV / PRP,,4
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,779,11,,1,-10.1943,-63.832401,20.83,.616,458.04999,31377,RO,BURITIS,PREFEITO,COLIGACAO,PT,EXPERIENCIA E AÇÃO,PT / PP / PMDB / PTN,,4
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,779,11,,1,-10.1943,-63.832401,20.83,.616,458.04999,31377,RO,BURITIS,PREFEITO,COLIGACAO,SD,BURITIS CADA VEZ MAIS FORTE,SD / PRB / PSDC / PSDB,,4
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,787,11,,1,-13.4823,-61.0471,18.52,.66500002,493.67001,2225,RO,PIMENTEIRAS DO OESTE,PREFEITO,COLIGACAO,PDT,O DESENVOLVIMENTO ESTÁ DE VOLTA,PDT / PMN / PP / PV,,3
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,787,11,,1,-13.4823,-61.0471,18.52,.66500002,493.67001,2225,RO,PIMENTEIRAS DO OESTE,PREFEITO,COLIGACAO,PMDB,O TRABALHO E A HONESTIDADE CONTINUA,PMDB / PT / PSDB / PSD / PSDC,,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,787,11,,1,-13.4823,-61.0471,18.52,.66500002,493.67001,2225,RO,PIMENTEIRAS DO OESTE,PREFEITO,COLIGACAO,PTB,JUNTOS SOMOS FORTE,PTB / PSB,,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,795,11,13,0,-12.052,-63.568001,24.530001,.611,477.89999,15401,RO,SÃO FRANCISCO DO GUAPORÉ,PREFEITO,PARTIDO ISOLADO,PT,#NULO#,PT,1101492,2
1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,795,11,,1,-12.052,-63.568001,24.530001,.611,477.89999,15401,RO,SÃO FRANCISCO DO GUAPORÉ,PREFEITO,COLIGACAO,PMDB,SÃO FRANCISCO EM BOAS MÃOS,PMDB / PRB / PP / PDT / PTB / PTN / PR / PPS / DEM / PSB / PSD / PSDB / PV,,2
0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2016,809,11,,1,-12.5611,-60.887699,16.120001,.65200001,483.35999,7875,RO,CHUPINGUAIA,PREFEITO,COLIGACAO,PV,UNIDOS PELO PROGRESSO,PV / PSB / PTdoB / PCdoB / PSDB / PSDC / DEM / SD / PDT,,4
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,809,11,,1,-12.5611,-60.887699,16.120001,.65200001,483.35999,7875,RO,CHUPINGUAIA,PREFEITO,COLIGACAO,PP,RUMO NOVO COM A FORÇA DO POVO,PP / PMDB / PSD,,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,809,11,22,0,-12.5611,-60.887699,16.120001,.65200001,483.35999,7875,RO,CHUPINGUAIA,PREFEITO,PARTIDO ISOLADO,PR,#NULO#,PR,1100924,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2016,809,11,,1,-12.5611,-60.887699,16.120001,.65200001,483.35999,7875,RO,CHUPINGUAIA,PREFEITO,COLIGACAO,PSC,JUNTOS POR UM CHUPINGUAIA MELHOR,PSC / PHS / PT,,4
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,1007,11,,1,-9.81528,-67.955002,37.610001,.58899999,340.95001,7938,AC,BUJARI,PREFEITO,COLIGACAO,PP,ALIANÇA DEMOCRÁTICA PROGRESSISTA DE BUJARI - ADP,PP / PPS / PSDC / PSDB / PSD,,5
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2016,1007,11,,1,-9.81528,-67.955002,37.610001,.58899999,340.95001,7938,AC,BUJARI,PREFEITO,COLIGACAO,PT,FRENTE POPULAR DO BUJARI I,PT / PDT / PRP / PSC / PMB / PSOL,,5
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2016,1007,11,,1,-9.81528,-67.955002,37.610001,.58899999,340.95001,7938,AC,BUJARI,PREFEITO,COLIGACAO,PCdoB,UNIDOS POR BUJARI,PCdoB / PRB / PR / PHS / PEN / PTC,,5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1007,11,,1,-9.81528,-67.955002,37.610001,.58899999,340.95001,7938,AC,BUJARI,PREFEITO,COLIGACAO,PSB,FRENTE ALTERNATIVA DO BUJARÍ,PSB / PROS,,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1007,11,,1,-9.81528,-67.955002,37.610001,.58899999,340.95001,7938,AC,BUJARI,PREFEITO,COLIGACAO,PMDB,MOVIMENTO DEMOCRÁTICO BUJARIENSE I - MDB I,PMDB / DEM,,5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1015,11,,1,-10.566,-67.685997,35,.57499999,336.17001,8453,AC,CAPIXABA,PREFEITO,COLIGACAO,PSB,"SIM, NÓS PODEMOS!",PSB / PHS,,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1015,11,,1,-10.566,-67.685997,35,.57499999,336.17001,8453,AC,CAPIXABA,PREFEITO,COLIGACAO,PR,ALIANCA COM O POVO,PR / PSDB,,5
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1015,11,,1,-10.566,-67.685997,35,.57499999,336.17001,8453,AC,CAPIXABA,PREFEITO,COLIGACAO,PMDB,UNIDOS POR CAPIXABA,PMDB / PTB / PP,,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1015,11,,1,-10.566,-67.685997,35,.57499999,336.17001,8453,AC,CAPIXABA,PREFEITO,COLIGACAO,DEM,CAPIXABA PODE MAIS,DEM / PSDC,,5
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,1015,11,,1,-10.566,-67.685997,35,.57499999,336.17001,8453,AC,CAPIXABA,PREFEITO,COLIGACAO,PT,FRENTE POPULAR DE CAPIXABA,PT / PCdoB / PDT / PRP,,5
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2016,1023,11,,1,-9.5813799,-67.547798,41.470001,.57599998,319.70999,13843,AC,PORTO ACRE,PREFEITO,COLIGACAO,PROS,UNIÃO E RECONSTRUÇÃO,PROS / PV / PCdoB / PSB / PDT,,4
